Name,Arrival Time,TEU,Waiting Cost
HMS Devonshire ,0.14419550638846038,2237,3600
SS Happy Wanderer ,0.8090507418630017,2114,3600
SS Happy Wanderer ,1.0922149585358902,1707,3600
Starfish  ,1.3902848545947644,2330,3600
HMS Viperess ,1.6131552755812515,1311,3600
Poseidon ,1.7229248635805683,2063,3600
USS Reluctant ,2.309886733059163,1272,3600
Wonkatania ,2.61102661348466,2377,3600
SS Minnow Johnson  ,2.8434700249086453,1458,3600
Sea Star ,3.0089398507591625,2301,3600
HMS Compass Rose ,3.2418168608992946,2238,3600
Red Dragon  ,3.3975418515600007,2832,3600
USS Poseidon ,3.563882409806495,1744,3600
HMS Bedford ,3.706268259153681,1989,3600
Nathan Ross ,3.9385811545822356,1470,3600
Love Nest ,4.186832808591175,2504,3600
Deep Quest  ,4.515503532185461,2720,3600
SS Andes ,5.124865303137613,1554,3600
USS Charleston  ,5.322109974578492,2631,3600
HMS Avenger ,5.459411853485014,2768,3600
USS Pequod  ,5.577564939454131,1348,3600
USS Abraham Lincoln ,5.691523215783539,2851,3600
USS Dragonfish ,5.832231901891424,2804,3600
USS Scotia  ,6.208298280583065,2890,3600
Red October ,6.495017751767452,2824,3600
Argo ,6.547032902560248,1796,3600
HMS Devonshire ,6.657080460850542,1102,3600
HMS Avenger ,6.731184949149401,2709,3600
SS Minnow Johnson  ,6.867920407924222,1708,3600
Aquanaut 3  ,7.26123735917617,1603,3600
Jenny ,7.5178813222708065,2763,3600
Jenny ,7.75496521854144,2611,3600
Ning-Po  ,8.002920168685181,1619,3600
SS Venture ,8.321658071205942,1849,3600
Black Swan ,8.636795777211065,1497,3600
USS Poseidon ,8.81454592642982,1612,3600
USS Davies ,9.529753429989357,1683,3600
Sea Cliff  ,9.725152212258461,2823,3600
Liparus ,9.928806290471014,2659,3600
Orca ,10.14466547386003,1334,3600
Aeolus ,10.217583403323507,2770,3600
Gloria N ,11.054212507790112,1158,3600
Rob Roy ,11.245926457655033,1901,3600
Rachel ,11.590102594041127,1220,3600
USS Pequod  ,11.831579773653738,2155,3600
Red Witch ,11.970012505571967,1854,3600
HMS Chester ,12.286316093851031,1995,3600
Hai Peng ,12.59542072570364,1597,3600
HMS Endeavour ,12.657782142570083,1434,3600
USS Intrepid ,13.240974318803307,2245,3600
