Name,Arrival Time,TEU,Waiting Cost
Orca ,0.2237674978540184,1558,3600
HMS Solent  ,0.49655630020784564,2051,3600
Aquanaut 3  ,0.6145756802581186,2170,3600
SS Andes ,0.8033325462930309,2708,3600
USS Dragonfish ,0.9774924149680575,2882,3600
Rights-of-Man ,1.0728874652364087,2987,3600
Deep Quest  ,1.1824801045132578,1629,3600
Q Boat ,1.3156040619586074,1420,3600
Angelina  ,1.4552294851921999,2546,3600
Turtle  ,1.6328829186492542,1253,3600
HMS Compass Rose ,2.056265310964926,1598,3600
USS Charleston  ,2.225225920605267,2090,3600
Albatross ,2.3377620264132464,2679,3600
Poseidon ,2.597609159855091,1107,3600
SS Britannic ,2.678709101415599,2838,3600
USS Montana ,2.903337018937262,2189,3600
HMS Devonshire ,3.147647012292863,1073,3600
Orca ,4.256175589489343,1619,3600
Morning Star ,4.5314280874116895,1177,3600
SS Claridon ,4.6650543403041524,2125,3600
Jenny ,4.89663821956847,2385,3600
SS Essess  ,4.980476637857505,1448,3600
Benthic Explorer ,5.18940114680714,1971,3600
USS Valhalla ,5.31084024488841,1427,3600
Caledonia II  ,5.439437082724887,2761,3600
USS Tiger Shark ,5.715334571473245,1175,3600
Sea Star ,5.878801292357074,2495,3600
Albatross ,6.005181308204265,2183,3600
The Wanderer  ,6.4847198128148165,2170,3600
Geronimo ,6.611918242535378,2428,3600
Flying Dutchman ,6.8129037894445945,2944,3600
USS Lansing ,6.905596921781599,1037,3600
Aeolus ,7.372470006722128,1015,3600
SS Chiku Shan ,7.514958068574139,2077,3600
Geronimo ,7.702861226274764,2871,3600
HMS Devonshire ,7.855407220006759,2836,3600
Rob Roy ,7.940522290776259,2962,3600
Empress ,8.052916668592207,1517,3600
Proteus  ,8.345682834837222,1903,3600
Ulysses ,8.582518774164209,2480,3600
USS Reluctant ,8.902839571862383,1563,3600
Red October ,9.12158360307041,1303,3600
USS Thunderfish ,9.172351154644817,1269,3600
Liparus ,9.30582583157969,2506,3600
Arabella ,9.430517578393788,2749,3600
Amindra ,9.659532231642686,1876,3600
Black Pearl ,9.86356381899927,2780,3600
SS Sea Witch ,10.176377964026237,2564,3600
MS Ergenstrasse ,10.308618124004646,1314,3600
Love Nest ,10.430272806660202,2494,3600
