Name,Arrival Time,TEU,Waiting Cost
Jenny  ,0.347801527365804,1937,3600
Patna ,0.4254793635259755,1017,3600
Rachel ,0.6183974067922626,1658,3600
Sea Star ,0.9657347052760166,2213,3600
Caledonia II  ,1.1920654717826356,1335,3600
Empress ,1.4944690990110456,1026,3600
HMS Devonshire ,1.623379151745516,1367,3600
SS Chiku Shan ,1.8753607261461762,1866,3600
The Flying Wasp ,1.976698919685132,1495,3600
Argonautica ,2.188565640823995,1360,3600
Poseidon ,2.49157485595364,1986,3600
Sea Star ,2.567645271540438,2408,3600
Immer Essen ,2.759793213617581,2542,3600
Sea Star ,2.9242823041813804,1873,3600
HMS Viperess ,3.31380939510712,2053,3600
Altair ,3.684528249646263,1676,3600
USS Pequod  ,4.13375191749355,2506,3600
USS Abraham Lincoln ,4.4189941484167985,2813,3600
USS Davies ,4.518769276996496,2585,3600
USS Starfish ,4.6067758019963865,1672,3600
HMS Sea Tiger ,5.216441349664812,1928,3600
Academic Vladislav Volkov ,5.369811880424992,1384,3600
HMS Sutherland ,5.895677122788214,1746,3600
Red Witch ,6.009315686388816,1795,3600
HMS Lydia ,6.278677405521128,1206,3600
USS Valhalla ,6.374941983350691,1070,3600
USS Stingray  ,6.555495030384269,2794,3600
USS Starfish ,6.835921329619057,1019,3600
HMS Torrin ,7.025023630811297,1591,3600
Red Witch ,7.156602421082462,1877,3600
USS Abraham Lincoln ,7.39629568955314,2716,3600
USS Starfish ,7.697359058499649,2027,3600
USS Intrepid ,7.93514668217298,2829,3600
HMS Lydia ,8.609123553549024,1600,3600
Hahnchen Maru ,9.543724771868366,1468,3600
SS Britannic ,9.730605088907527,2398,3600
HMS Saltash Castle ,9.819366901268266,1867,3600
Ulysses ,10.315821939314084,1294,3600
Edinburgh Trader ,10.372902621726716,1653,3600
USS Reluctant ,10.72257544783075,1602,3600
Ulysses ,10.977249241249636,1664,3600
Black Swan ,11.324069494634935,2374,3600
SS Happy Wanderer ,12.107511175505595,1918,3600
The Henrietta  ,12.512146140233009,2740,3600
USS Valhalla ,12.579726107238704,2682,3600
SS Crescent Star,12.879588832626446,2052,3600
Altair ,12.939424272027544,1043,3600
USS Stingray  ,13.296101597595278,1819,3600
USS Echo ,13.739523805185483,1943,3600
USS Montana ,13.979108341065944,1007,3600
