Name,Arrival Time,TEU,Waiting Cost
The Henrietta  ,0.1849485560456456,1440,3600
SS Claridon ,0.4123226158301361,1279,3600
Red October ,0.6765071879365352,2629,3600
Reaper  ,0.8161581690569769,2626,3600
Benthic Explorer ,1.032461894443431,1565,3600
HMS Viperess ,1.178631918178043,2832,3600
USS Lansing ,1.376490053921238,2856,3600
SS Essess  ,1.5078544981579423,2158,3600
Saracen ,1.6871451693976032,2689,3600
Hai Peng ,2.09343834327412,1036,3600
USS Poseidon ,2.255626056538679,2461,3600
USS Pequod  ,2.4685399978540894,2595,3600
Red Witch ,2.735213258185192,1895,3600
Black Pearl ,2.8930281702370575,2737,3600
HMS Compass Rose ,3.016788073193954,2707,3600
HMS Endeavour ,3.5050690140088885,1770,3600
Turtle  ,3.8291176248259267,1472,3600
HMS Shag at Sea  ,4.372976485290898,2794,3600
Argonautica ,4.9837159000028715,2758,3600
Wonkatania ,5.129851099687546,2975,3600
HMS Avenger ,5.41190726764411,1985,3600
African Queen ,5.551614975981483,2640,3600
Sea Star ,5.74872530284789,1738,3600
Turtle  ,5.898799434963296,2160,3600
Black Swan ,6.270069510668116,2586,3600
U-571  ,6.442795115965426,1722,3600
Rights-of-Man ,6.703379282299133,2817,3600
Nathan Ross ,6.859155160923419,2591,3600
Edinburgh Trader ,7.015619461543939,2373,3600
Turtle  ,7.157915777819349,1573,3600
Patna ,7.270521294045874,1851,3600
SS Crescent Star,7.424791935720411,2131,3600
Proteus  ,7.565752355082537,2680,3600
Wonkatania ,7.7953635428337735,1456,3600
Angelina  ,7.947669966369155,2583,3600
HMS Lydia ,8.074414059675556,2950,3600
HMS Lydia ,8.174450103633287,2332,3600
Argo ,8.282094163460386,1201,3600
Sea Star ,8.44772563623766,1776,3600
USS Stingray  ,9.464590377564832,1502,3600
USS Echo ,9.654119068736344,2837,3600
Edinburgh Trader ,9.82186517681265,2910,3600
SSN Ulysses ,10.111582365986383,1070,3600
Gloria N ,10.252811636792647,1758,3600
HMS Avenger ,10.412737494339208,1566,3600
USS Dragonfish ,10.51750954100479,1602,3600
Sea Star ,10.676808678809847,2582,3600
Amindra ,10.903282898663205,2350,3600
Nautilus ,10.9835887312001,1857,3600
Brandenburg ,11.252462942842541,2780,3600
