Name,Arrival Time,TEU,Waiting Cost
Gloria N ,0.18329227815709404,1857,3600
Ning-Po  ,0.5873774174045607,2157,3600
SS Britannic ,0.8043026095329524,1999,3600
Proteus  ,0.9857837253628494,2099,3600
Proteus  ,1.1001432087042544,1866,3600
USS Aspen ,1.4575376805015248,1118,3600
Argonautica ,1.79205853997354,1156,3600
Aquanaut 3  ,2.1321306974856418,2030,3600
Stealth Ship ,2.5615246533253546,1823,3600
SS Essess  ,2.889098126921222,2316,3600
MS Ergenstrasse ,3.0991131381050194,1652,3600
SS Happy Wanderer ,3.9345805574455555,2504,3600
Sea Star ,4.035864576052463,1558,3600
USS Poseidon ,4.168799732682818,1024,3600
Reaper  ,4.300235258258791,1241,3600
USS Bedford ,4.408164724253256,2822,3600
SS Minnow Johnson  ,4.502033565811204,1578,3600
MS Ergenstrasse ,4.692012425752122,2784,3600
HMS Lydia ,4.886793476438654,2989,3600
USS Dragonfish ,5.122270787245742,2815,3600
HMS Bedford ,5.397334344629107,2543,3600
USS Davies ,5.442981558384307,2936,3600
SS Happy Wanderer ,5.654910660489797,1648,3600
HMS Sea Tiger ,5.840029362701558,1542,3600
Flying Dutchman ,5.97507827001639,1985,3600
Hahnchen Maru ,6.4516964170542455,2421,3600
Yellow Submarine ,6.759583802386817,1054,3600
HMS Chester ,6.911958218596129,1770,3600
HMS Endeavour ,7.010141448223794,1281,3600
Mary Deare ,7.169638511339642,2383,3600
SS Happy Wanderer ,7.4808274500571885,2542,3600
Rights-of-Man ,7.7566307380827775,1189,3600
USS Aspen ,8.181674009458536,1273,3600
HMS Lydia ,8.390788277356885,1224,3600
USS Belinda ,8.64171302558253,1412,3600
HMS Sherwood  ,8.713498661256423,2480,3600
Orca ,8.991573814737473,1931,3600
HMS Interceptor ,9.18080148226592,2039,3600
Pequod ,9.366090387600117,2494,3600
HMS Venus ,9.670495318870623,2505,3600
Brandenburg ,9.982129286171281,2020,3600
Q Boat ,10.141193602049723,1805,3600
Pequod ,10.253251882285308,2844,3600
HMS Venus ,10.708912940617468,2834,3600
USS Haynes ,11.156243092727042,2600,3600
Liparus ,11.280200233286108,2748,3600
SS Essess  ,11.575154130710468,2868,3600
Love Nest ,11.788666438353554,1602,3600
USS Belinda ,12.126699314341225,1526,3600
Geronimo ,12.380528647387571,2607,3600
