Name,Arrival Time,TEU,Waiting Cost
Ning-Po  ,0.45958578300166897,2055,3600
SSNR Seaview ,0.5804944844121792,2390,3600
The Flying Wasp ,0.6526245040747041,2889,3600
SSN Ulysses ,0.9015908480300917,2891,3600
Altair ,1.0606371179899472,1690,3600
USS Pequod  ,1.2347454467305212,2479,3600
Jenny  ,1.5517268062377076,2008,3600
HMS Lydia ,1.8206709345187995,1970,3600
SS Sea Witch ,1.9546774998166367,1391,3600
HMS Shag at Sea  ,2.353341790885813,1256,3600
USS Stingray  ,2.6919968881846934,2780,3600
USS Abraham Lincoln ,2.7744087382583844,1388,3600
HMS Saltash Castle ,2.9166993031230883,1070,3600
USS Starfish ,3.112074014726245,2512,3600
Q Boat ,3.461821068553123,2311,3600
SS Chiku Shan ,3.6315642497196503,1668,3600
USS Copperfin ,3.8459163878216613,1721,3600
USS San Pablo ,3.985685562568118,2087,3600
Red Witch ,4.163910935124986,2274,3600
Patna ,4.240161439654664,2211,3600
USS Caine ,4.446348819114393,1260,3600
HMS Victoria ,4.911658028020232,1571,3600
Altair ,5.765532002661809,1177,3600
Red Witch ,6.02548881668837,1733,3600
Q Boat ,6.407546955636284,2800,3600
Edinburgh Trader ,6.888012128522367,1321,3600
Albatross ,7.058519659186512,1020,3600
SS Sea Witch ,7.29130653013076,1888,3600
HMS Nereid  ,7.440402969348381,2448,3600
Q Boat ,7.806318765583226,1257,3600
Ulysses ,8.011463874067177,1794,3600
HMS Sutherland ,8.45866560550455,2896,3600
HMS Endeavour ,8.612446376697434,1682,3600
USS Scotia  ,8.833918894559593,2857,3600
HMS Avenger ,9.300308955564333,2910,3600
SS Minnow Johnson  ,9.559487849005732,1333,3600
Empress ,10.164479429309072,1176,3600
HMS Lydia ,10.325464715808323,2629,3600
SS Minnow Johnson  ,10.727670609078732,2547,3600
SS Venture ,11.016166915061948,1893,3600
Nautilus ,11.107309000589252,2418,3600
Elizabeth Dane ,11.335723368889482,1004,3600
USS Charleston  ,11.598830729818662,1825,3600
Belafonte ,11.760125247260481,2801,3600
HMS Avenger ,11.85899351434751,1187,3600
USS Echo ,12.056862136974798,2221,3600
USS Caine ,12.230016904566053,2027,3600
SS Claridon ,12.432088034235202,2484,3600
USS Oakland ,12.635339111329936,1586,3600
Caledonia II  ,12.758780267046467,2275,3600
