Name,Arrival Time,TEU,Waiting Cost
USS Scotia  ,0.21926756628874586,2898,3600
HMS Bedford ,0.5363058254878954,2457,3600
Nautilus ,0.8533692376398265,1710,3600
SS Venture ,1.0275559560024121,2958,3600
SS Goliath ,1.2310892179574753,1625,3600
Empress ,1.446529828722901,1084,3600
Proteus  ,1.7827980627038207,2766,3600
USS Lansing ,1.960348273522331,1867,3600
HMS Avenger ,2.1585805197045054,2119,3600
HMS Viperess ,2.41451701297895,2333,3600
The Henrietta  ,2.520916589833613,1523,3600
Academic Vladislav Volkov ,2.8801938953033415,2661,3600
Red Witch ,3.3774995656468185,2827,3600
HMS Devonshire ,3.655752242847,1899,3600
HMS Nereid  ,4.446014105500614,2773,3600
Nautilus ,4.789352067699224,2432,3600
SSN Ulysses ,4.844677240264614,1451,3600
HMS Victoria ,4.980667277984422,1853,3600
Ning-Po  ,5.034235844587597,2228,3600
HMS Viperess ,5.264905945484598,1509,3600
Ulysses ,5.572092290884763,2392,3600
Glencairn ,5.755301082948929,1698,3600
HMS Devonshire ,6.055376036777074,2480,3600
The Henrietta  ,6.423444556635657,2801,3600
Glencairn ,6.724910648669495,2618,3600
Arabella ,6.821765160961675,2859,3600
Patna ,6.987105638583499,2853,3600
SS Crescent Star,7.411419452158343,1301,3600
SSNR Seaview ,7.616230608280901,2653,3600
Q Boat ,7.756865160377895,2680,3600
Ghost ,7.9200937287338995,2348,3600
HMS Nereid  ,8.161414701516591,1775,3600
Pequod ,8.591675715168698,2076,3600
USS Lansing ,8.760231882483984,1783,3600
HMS Defiant ,8.941750954090924,2107,3600
Acheron ,9.580682626531363,1442,3600
Immer Essen ,9.735995628385988,1982,3600
Edinburgh Trader ,10.190756180396216,1544,3600
Caledonia II  ,10.35196147876974,2320,3600
Elizabeth Dane ,10.55191126289161,2003,3600
Black Pearl ,10.629326436665757,2994,3600
USS Bedford ,11.006637814267098,1328,3600
Saracen ,11.239032671722052,2518,3600
USS Charleston  ,11.509049573961494,1532,3600
Stealth Ship ,11.841097282643133,2898,3600
USS Sawfish ,11.957939547600187,2008,3600
Yellow Submarine ,12.357202069997635,2654,3600
Starfish  ,12.725461033314323,2133,3600
HMS Defiant ,13.35425044520217,1034,3600
USS Dragonfish ,13.753721887702726,1202,3600
