Name,Arrival Time,TEU,Waiting Cost
USS Intrepid ,0.14052701529730108,1462,3600
Angelina  ,0.3569191283473465,1041,3600
Pequod ,0.5596934500289588,2821,3600
Glencairn ,1.0552257605311073,1789,3600
Altair ,1.1145408085760395,2656,3600
Stealth Ship ,1.2832899577493802,1010,3600
USS Valhalla ,1.824882208326644,2992,3600
Belafonte ,2.353284064747828,2526,3600
Belafonte ,2.689548127125795,2149,3600
The Wanderer  ,2.8102298434812005,2826,3600
USS Charleston  ,3.034631145160187,1045,3600
African Queen ,3.164468747728147,2700,3600
SS Minnow Johnson  ,3.2525103066288317,1012,3600
Proteus  ,3.431720141146116,1274,3600
Albatross ,3.5629859352252007,2229,3600
Red Dragon  ,3.684322183392386,2390,3600
Altair ,3.897861910355875,1380,3600
USS Dragonfish ,4.391508361373992,1110,3600
USS Oakland ,4.849362909796104,1104,3600
USS Sea Tiger ,5.375621891394134,1075,3600
Reaper  ,5.560493781362619,2875,3600
Acheron ,5.743173797279305,1888,3600
Red Dragon  ,5.842560343913124,2401,3600
HMS Venus ,6.131871806251609,1381,3600
The Wanderer  ,6.475674684113693,2722,3600
HMS Victoria ,6.745555834307555,2301,3600
USS Thunderfish ,7.099458014351943,1788,3600
Hahnchen Maru ,7.316940288038295,1941,3600
SS Happy Wanderer ,7.546776960039428,1045,3600
HMS Avenger ,7.869431928848428,2803,3600
Edinburgh Trader ,8.204415173355532,1286,3600
USS Montana ,8.606746231551718,1604,3600
USS Oakland ,8.873883916607346,1725,3600
USS Sea Tiger ,9.254752041087611,1205,3600
HMS Shag at Sea  ,9.670225576511827,2332,3600
HMS Venus ,9.73016155042332,1270,3600
The Flying Wasp ,9.88359727859853,1067,3600
Liparus ,10.045902305298032,1464,3600
USS Bedford ,10.143924651724387,2898,3600
USS Aspen ,10.381498066535839,2122,3600
Gloria N ,10.538146679953652,1808,3600
Aquanaut 3  ,10.825830577801097,1371,3600
HMS Solent  ,11.176074782975611,1848,3600
Arabella ,11.384839275007407,1756,3600
SS Claridon ,11.569272235881492,1226,3600
Jenny  ,11.837263696442093,1139,3600
HMS Lydia ,11.937436632959654,1822,3600
Immer Essen ,12.161847427118248,2728,3600
USS Bedford ,12.699031880162748,1470,3600
Ulysses ,12.966694953390538,2515,3600
