Name,Arrival Time,TEU,Waiting Cost
HMS Bedford ,0.19915393350933885,2148,3600
Jenny ,0.3016471864269937,1035,3600
African Queen ,0.3262273310564175,2239,3600
USS San Pablo ,0.7179362167972603,2100,3600
The Inferno ,1.447866033587383,1315,3600
USS Reluctant ,1.660328707751704,2223,3600
SS Claridon ,1.8162005321485553,2800,3600
USS Sea Tiger ,2.0264815042380215,1959,3600
Deep Quest  ,2.591760810630266,2594,3600
USS Valhalla ,2.6591055430142507,1423,3600
Arabella ,2.9382587726479916,2020,3600
Flying Dutchman ,3.10706599245452,2571,3600
HMS Interceptor ,3.3850750664951756,1871,3600
Wonkatania ,3.7346913010526066,2281,3600
Flying Dutchman ,4.019496293357282,2268,3600
HMS Defiant ,4.467109350910339,2057,3600
Saracen ,4.838709613525766,1925,3600
HMS Endeavour ,5.2444459400928025,2198,3600
USS Sea Tiger ,5.317201655453968,2187,3600
HMS Solent  ,5.507417542646376,1514,3600
HMS Saltash Castle ,5.738369220758295,1922,3600
Ning-Po  ,5.91031656676023,2787,3600
Deep Quest  ,6.052567753049884,2641,3600
Dulcibella ,6.386165022926521,1581,3600
Caledonia II  ,6.467761318151501,1115,3600
SS Britannic ,6.753783750842355,2429,3600
HMS Compass Rose ,6.9050554529440324,1293,3600
Arabella ,7.104055775758915,1753,3600
Ghost ,7.445548133847153,1709,3600
Albatross ,7.6826930381318315,1181,3600
USS Poseidon ,7.87705481115824,1082,3600
The Wanderer  ,7.9712156541497645,2810,3600
Aquanaut 3  ,8.322786317002342,2244,3600
Edinburgh Trader ,8.730766201322071,1612,3600
Rachel ,9.084828791135633,1920,3600
Stealth Ship ,9.27522761450044,2520,3600
Argo ,9.491826791719541,2704,3600
Pequod ,9.565212935790285,2124,3600
Q Boat ,9.882791368425387,2745,3600
Ghost ,10.262477131557745,2154,3600
HMS Torrin ,10.693240196449121,1411,3600
Yellow Submarine ,10.831753732796463,1562,3600
Disco Volante ,10.941844855234523,2912,3600
USS Aspen ,11.236415513995441,2322,3600
Hahnchen Maru ,11.431969185719938,2786,3600
USS Bedford ,11.573728336915828,1138,3600
Brandenburg ,11.648041932231909,1833,3600
USS Reluctant ,11.755799269344003,1462,3600
Albatross ,12.007890308968323,1529,3600
HMS Lydia ,12.234701976438476,2819,3600
