Name,Arrival Time,TEU,Waiting Cost
Academic Vladislav Volkov ,0.16938556747916925,2356,3600
SS Crescent Star,0.3752435866355788,1052,3600
HMS Compass Rose ,0.4768932254738878,2990,3600
Deep Quest  ,0.6752810253114608,2772,3600
HMS Victoria ,1.1673491499913409,2966,3600
Starfish  ,1.2696146425866646,2338,3600
Amindra ,1.9084348874231263,2400,3600
The Inferno ,2.3800168132644206,2163,3600
HMS Victoria ,2.4684476377971913,2199,3600
Ulysses ,2.7330759425713103,2726,3600
Yellow Submarine ,2.8943962886222505,1213,3600
Rachel ,3.032626815614745,1674,3600
SS Minnow Johnson  ,3.262013600669067,2439,3600
Jenny ,3.5068255367338934,2534,3600
SS Minnow Johnson  ,3.88309989594347,2120,3600
Jenny  ,4.064064612748889,1893,3600
Arabella ,4.432438795536606,2727,3600
Amindra ,4.647330523277724,1679,3600
USS Valhalla ,4.7857753428044365,2355,3600
U-571  ,4.879567722011043,2850,3600
HMS Viperess ,5.134575483542373,2348,3600
Brandenburg ,5.337744021289399,1380,3600
SS Claridon ,5.649836096625643,2063,3600
HMS Interceptor ,6.113303418888412,1207,3600
Caledonia II  ,6.262138784921164,2708,3600
HMS Nereid  ,6.6937405847373865,1652,3600
African Queen ,7.0153612864533335,2392,3600
HMS Chester ,7.17467457412569,1660,3600
USS Sawfish ,7.307594317230728,2816,3600
HMS Sea Tiger ,7.55381365738711,1615,3600
Elizabeth Dane ,8.116845353268083,1112,3600
USS Davies ,8.34885259456782,1828,3600
Rob Roy ,8.448609390059575,1583,3600
HMS Devonshire ,8.932206222841783,1416,3600
Yellow Submarine ,9.664189157818406,1873,3600
Proteus  ,9.820997825216997,2530,3600
Ghost ,9.866934504168787,2782,3600
Pequod ,10.280021180965148,1939,3600
Orca ,10.461416574963687,1422,3600
HMS Sherwood  ,10.703307222064907,2356,3600
Dulcibella ,10.800949840463076,1657,3600
HMS Avenger ,11.043438097355718,2106,3600
Arabella ,11.320653938137754,2810,3600
USS Tiger Shark ,11.605500973713612,2706,3600
USS Aspen ,11.848329043205647,1613,3600
Mary Deare ,12.042479017097058,1745,3600
SS Goliath ,12.156842164063564,2517,3600
Ning-Po  ,12.31141869416364,2588,3600
Altair ,12.47320467920252,1553,3600
Ning-Po  ,12.74253939368759,2074,3600
