Name,Arrival Time,TEU,Waiting Cost
Rights-of-Man ,0.10410240524673296,1559,3600
Black Swan ,0.5099989934012644,1350,3600
Rachel ,1.1908896751369278,2977,3600
USS Echo ,1.4737336202642881,2070,3600
USS Copperfin ,1.8972572804433363,2587,3600
U-571  ,2.076443249193712,1750,3600
HMS Saltash Castle ,2.2528203180636757,2626,3600
Elizabeth Dane ,2.75530159339204,2033,3600
USS Aspen ,2.8535917589617097,2608,3600
USS Sea Tiger ,3.1064290769173635,2647,3600
USS Charleston  ,3.4442910635170434,1320,3600
Gloria N ,3.5996194744620325,1670,3600
Brandenburg ,4.057617452972924,1692,3600
Rob Roy ,4.631182885544409,2878,3600
SS Princess Irene,4.871054837359334,1390,3600
Empress ,5.0789735357338746,1888,3600
Starfish  ,5.26273535048174,1892,3600
Altair ,5.617324771412082,1658,3600
USS Thunderfish ,5.771296021445847,1387,3600
Geronimo ,6.026029866645976,1167,3600
USS Charleston  ,6.2110250464993495,1589,3600
Wonkatania ,6.557298598609631,1479,3600
Black Pearl ,7.028320437978048,2147,3600
Stealth Ship ,7.197406228090559,1156,3600
HMS Sutherland ,7.301231232531995,2074,3600
USS San Pablo ,7.57391194044956,1180,3600
HMS Avenger ,7.925588548102384,1107,3600
Geronimo ,8.084769216542005,2178,3600
Saracen ,8.320388140886006,1522,3600
HMS Endeavour ,8.414290126118317,1644,3600
Proteus  ,8.52393352613485,1359,3600
Hahnchen Maru ,8.617073534663541,2650,3600
Gloria N ,8.711165015417823,2823,3600
USS Starfish ,8.994444580502867,1153,3600
HMS Compass Rose ,9.219707026912248,1955,3600
Geronimo ,9.448273632268272,1351,3600
HMS Chester ,9.768243652555645,2243,3600
Q Boat ,10.024247022573475,1250,3600
Black Hawk ,10.262563599404798,2528,3600
SS Andes ,10.499387136565039,1817,3600
USS Copperfin ,10.752432244219662,2508,3600
SS Essess  ,10.905818969712485,2059,3600
Morning Star ,11.427510236694337,1847,3600
Albatross ,11.598211105160884,2578,3600
Elizabeth Dane ,11.782846224709226,2741,3600
SS Crescent Star,12.115690276572476,1984,3600
Flying Dutchman ,12.315390848788669,1150,3600
Argonautica ,12.666614587410475,1724,3600
USS Dragonfish ,12.967935676738572,2675,3600
SS Britannic ,13.102334864377996,2543,3600
