Name,Arrival Time,TEU,Waiting Cost
Rachel ,0.17919364294844434,1204,3600
USS San Pablo ,0.29815950091061905,1256,3600
Sea Cliff  ,0.5491875061418283,1056,3600
U-571  ,0.685299888929162,1887,3600
Hai Peng ,0.9311960869070148,1761,3600
Yellow Submarine ,1.0504386570294852,1035,3600
SSNR Seaview ,1.1590512587035222,2489,3600
USS Thunderfish ,1.3584590802761214,1252,3600
Starfish  ,1.5593458813005632,2768,3600
SS Britannic ,1.7045902972536264,2126,3600
IJN Shinaru ,1.7760349254360734,2649,3600
SS Sea Witch ,2.078535950061427,2095,3600
U-571  ,2.3380345358808574,1289,3600
USS Belinda ,2.4140566008704663,2851,3600
HMS Avenger ,2.528326159112014,2663,3600
Hai Peng ,2.6182484089058002,1717,3600
HMS Saltash Castle ,2.763181131350185,2363,3600
HMS Venus ,3.0847559399171955,2747,3600
Hai Peng ,3.158860121743625,1962,3600
USS Bedford ,3.229737420178206,1828,3600
Turtle  ,3.6129807352486316,1760,3600
Wonkatania ,3.872608267310075,1911,3600
HMS Venus ,4.306976918893727,2478,3600
Starfish  ,4.540104108696531,2642,3600
Benthic Explorer ,4.829481484322859,2654,3600
SS Claridon ,5.093363827511237,2232,3600
HMS Viperess ,5.393551776603011,2934,3600
HMS Endeavour ,5.646246680206168,2593,3600
Black Pearl ,5.975427739580073,1822,3600
USS Belinda ,6.116706997212677,2528,3600
Gloria N ,6.229874562975103,1999,3600
USS Oakland ,6.347420236126406,2151,3600
SS Crescent Star,6.516971505264791,1441,3600
SS Essess  ,6.698310975093639,1275,3600
HMS Bedford ,6.8247818349535265,1682,3600
SS Chiku Shan ,7.026648695575624,2584,3600
USS Stingray  ,7.273123332396724,2467,3600
Academic Vladislav Volkov ,7.5328749775815815,2670,3600
USS Reluctant ,7.944322892517949,1782,3600
HMS Compass Rose ,8.124716091793129,1307,3600
The Inferno ,8.432737347863736,2569,3600
Proteus  ,8.503194113352057,2808,3600
SS Essess  ,8.714169518213392,2137,3600
Angelina  ,8.94123681695665,1429,3600
Elizabeth Dane ,9.230083712659182,1920,3600
Flying Dutchman ,9.803727087825763,1002,3600
Brandenburg ,9.97298373955386,1200,3600
Altair ,10.060346742971669,2705,3600
USS Poseidon ,10.469435061479894,1404,3600
Dulcibella ,10.605354223112535,1686,3600
