Name,Arrival Time,TEU,Waiting Cost
Turtle  ,0.24571263044899574,1586,3600
Hahnchen Maru ,0.5425383302209027,2260,3600
Deep Quest  ,0.846659439147612,2430,3600
HMS Endeavour ,1.043385051033523,1237,3600
USS Davies ,1.1894499438749757,2389,3600
USS Tiger Shark ,1.2914320944816942,1254,3600
USS Valhalla ,1.9658288738595253,1435,3600
HMS Interceptor ,2.2400796999025787,3000,3600
USS Sea Tiger ,2.407727015635885,2483,3600
Elizabeth Dane ,2.5213245274813145,1773,3600
HMS Sea Tiger ,2.7934316369285677,1838,3600
Saracen ,2.982017413647169,1793,3600
USS Montana ,3.1462340829986744,1275,3600
Proteus  ,3.3528666135457996,1340,3600
SS Chiku Shan ,3.681020555403351,2777,3600
Belafonte ,4.021207427176272,1241,3600
Proteus  ,4.086409007639542,1620,3600
USS Oakland ,4.397466095422779,2139,3600
USS Tigerfish ,4.450261198614617,2762,3600
USS Haynes ,4.524509589830887,1524,3600
HMS Torrin ,4.6086104101641245,1366,3600
Jenny ,4.813719019717042,1745,3600
Black Swan ,5.047446170491273,2648,3600
Batavia Queen ,5.2093045582185855,2497,3600
Ghost ,5.415526579093278,1757,3600
Benthic Explorer ,5.467506574441591,2869,3600
Argonautica ,5.641672867704413,2202,3600
Proteus  ,5.930900524332061,2637,3600
Immer Essen ,6.28789860307593,2362,3600
The Inferno ,6.485114039811313,2132,3600
Black Swan ,6.590468151157106,1146,3600
Acheron ,6.763672895941556,1676,3600
USS Dragonfish ,6.980556132808508,2825,3600
Mary Deare ,7.211896619228573,1092,3600
USS San Pablo ,7.483494906948868,2528,3600
Belafonte ,7.585330190855789,2883,3600
USS Intrepid ,7.857506720173614,1688,3600
The Inferno ,8.086292686702889,1592,3600
HMS Victoria ,8.190926137794923,2961,3600
Morning Star ,8.421061280180307,1773,3600
Disco Volante ,8.773166651129571,1503,3600
Yellow Submarine ,9.184166930118069,1051,3600
SS Venture ,9.501298637762128,1249,3600
Stealth Ship ,10.15416896186926,2765,3600
HMS Endeavour ,10.303869771452998,1899,3600
IJN Shinaru ,10.46299624051946,1115,3600
HMS Sherwood  ,10.656931450205668,2772,3600
Elizabeth Dane ,11.035113815774025,2491,3600
Caledonia II  ,11.436619338193408,2460,3600
USS Aspen ,11.579183984881734,1151,3600
