Name,Arrival Time,TEU,Waiting Cost
Hai Peng ,0.14138596954837176,1441,3600
Aquanaut 3  ,0.43927571922804565,2123,3600
Proteus  ,0.516349613889167,2249,3600
Geronimo ,0.6016483356661657,2305,3600
USS Sea Tiger ,1.0640936260334115,1685,3600
USS Starfish ,1.2883464997941676,1666,3600
Arabella ,1.471938495897428,2462,3600
SS Sea Witch ,2.0102505265034027,2337,3600
SS Andes ,2.2197625275520254,2368,3600
USS Charleston  ,2.413985533192058,1695,3600
USS Copperfin ,2.5248130451075355,2701,3600
USS Tiger Shark ,2.709521439010686,1680,3600
SS Claridon ,2.8210334298607265,2393,3600
Hai Peng ,3.5633030750777372,2737,3600
HMS Shag at Sea  ,3.677229415681533,1671,3600
SS Crescent Star,3.9464382633625568,2038,3600
HMS Venus ,4.402974308186534,2151,3600
USS Abraham Lincoln ,4.463089875335663,2562,3600
Black Swan ,4.643867851499574,1944,3600
SS Essess  ,5.081193141708255,1729,3600
HMS Torrin ,5.206960379229704,2479,3600
SS Happy Wanderer ,5.294331277662461,2304,3600
HMS Chester ,5.359877250211156,1038,3600
SS Essess  ,5.579007417836148,2311,3600
Wonkatania ,5.879958306663149,2734,3600
USS Scotia  ,6.069743847721158,2928,3600
Orca ,6.334727701422592,2247,3600
Amindra ,6.790006086468281,1144,3600
The Inferno ,6.88332989051863,1092,3600
Geronimo ,7.708579397429735,1263,3600
Rob Roy ,7.839908190742083,2814,3600
Q Boat ,8.023709049175066,1849,3600
Rights-of-Man ,8.796408523183299,2051,3600
Morning Star ,8.971104066285118,2844,3600
Brandenburg ,9.094798349790779,2922,3600
SS Chiku Shan ,9.231794581718454,1613,3600
SS Chiku Shan ,9.397887795325612,2309,3600
Belafonte ,9.767573495607872,2118,3600
Disco Volante ,9.967737304734177,1580,3600
Wonkatania ,10.228346114077926,2870,3600
Orca ,10.510198093444984,2168,3600
SS Antonia Graza ,10.690691776414754,2157,3600
Pequod ,10.762486702419814,2667,3600
Hai Peng ,11.248055445514561,2833,3600
Belafonte ,11.450099942006135,2818,3600
HMS Solent  ,11.555062410664199,2894,3600
HMS Avenger ,11.690814328381368,1506,3600
SS Claridon ,11.999413965963564,2281,3600
Mary Deare ,12.144000036630612,1169,3600
SS Claridon ,12.365818975731667,2778,3600
