Name,Arrival Time,TEU,Waiting Cost
Love Nest ,0.2636051057457573,1652,3600
Hai Peng ,0.4389228766652461,2645,3600
SS Minnow Johnson  ,0.5296645861300642,2606,3600
SSNR Seaview ,1.4988248261173744,2771,3600
SS Crescent Star,1.7593445941999493,2136,3600
USS Caine ,1.9403380170254887,2709,3600
USS Sawfish ,2.255082224918227,2324,3600
USS Aspen ,2.3487480001141763,2733,3600
Proteus  ,2.4774924326725487,1031,3600
HMS Solent  ,2.6652091470676704,1057,3600
USS Montana ,2.8675127871243973,1557,3600
HMS Sherwood  ,3.0554142791921044,1087,3600
Red Witch ,3.3907878113960965,1571,3600
Benthic Explorer ,3.5092995093251,2210,3600
HMS Compass Rose ,3.7952629312814423,1245,3600
USS Davies ,4.54469643144887,2600,3600
Caledonia II  ,4.632722902741334,1971,3600
Hahnchen Maru ,4.809086640482519,2411,3600
Nautilus ,5.057684292509827,2759,3600
HMS Defiant ,5.249845436702438,1682,3600
Rachel ,5.661584005370371,2359,3600
HMS Saltash Castle ,5.9151478030949525,1422,3600
Turtle  ,6.041062808035513,2639,3600
USS Valhalla ,6.78988687193685,2193,3600
USS Davies ,7.307567864474818,2873,3600
Aquanaut 3  ,7.3996324239245865,2976,3600
Glencairn ,7.54865651729311,1296,3600
USS Bedford ,7.903692833958812,1772,3600
USS Oakland ,8.06610535446693,2690,3600
HMS Endeavour ,8.230610197427117,1030,3600
Amindra ,8.518008965554776,2852,3600
Wonkatania ,8.817873797695627,2010,3600
IJN Shinaru ,9.064759461883455,2812,3600
HMS Compass Rose ,9.161293765336247,1928,3600
SS Claridon ,9.34531454333032,2801,3600
Ghost ,9.527992557873944,1146,3600
HMS Nereid  ,9.638520619956788,2102,3600
HMS Bedford ,10.508410851485369,1020,3600
The Flying Wasp ,10.699200268811508,2821,3600
USS Haynes ,10.822201210576816,1155,3600
HMS Viperess ,10.953278076322169,1412,3600
Aeolus ,11.109022975493467,1396,3600
Argonautica ,11.404409700569598,2222,3600
Rob Roy ,11.620609754562532,1933,3600
USS Montana ,11.90805452080881,2997,3600
USS Thunderfish ,11.97551159996926,2855,3600
U-571  ,12.07539853306742,1613,3600
Sea Cliff  ,12.315096322083171,2419,3600
SSNR Seaview ,12.56965113116138,1870,3600
HMS Compass Rose ,12.76517134138327,2850,3600
