Name,Arrival Time,TEU,Waiting Cost
MS Ergenstrasse ,0.05703080205659911,1943,3600
Sea Star ,0.37304790726599696,2405,3600
HMS Nereid  ,0.6107357938118618,2458,3600
HMS Saltash Castle ,0.6835454252016363,2987,3600
Acheron ,0.7968848626635817,2168,3600
SS Andes ,1.211584519843304,2233,3600
Patna ,1.478131227391144,2826,3600
HMS Compass Rose ,1.7664310678543491,2746,3600
The Henrietta  ,2.098373164539992,1670,3600
HMS Saltash Castle ,2.292661481563091,2154,3600
Sea Cliff  ,2.6391385747577005,2808,3600
HMS Venus ,3.0275191490503217,1535,3600
USS Tigerfish ,3.1634487431925256,1622,3600
Acheron ,3.2998572749243036,1465,3600
Jenny  ,3.5955853479091067,1286,3600
HMS Endeavour ,3.9449790718002737,2698,3600
Glencairn ,4.032070712194532,1281,3600
HMS Defiant ,4.264362468137823,2132,3600
Patna ,4.592592277820646,2494,3600
SS Andes ,4.78411651632998,2026,3600
Sea Star ,5.1210832837460645,2482,3600
HMS Avenger ,5.252518807574226,1226,3600
Benthic Explorer ,5.543848480069426,2729,3600
SS Andes ,6.051623084236278,2384,3600
Black Hawk ,6.190081652607681,2831,3600
African Queen ,6.424115256950089,2145,3600
Wonkatania ,6.553749724624176,1786,3600
HMS Venus ,6.959800520271832,1762,3600
The Henrietta  ,7.101032559474119,1277,3600
USS Aspen ,7.259597476468269,1455,3600
Glencairn ,7.43317675625023,1620,3600
Dulcibella ,7.55802803126303,2697,3600
USS Haynes ,7.662030795079036,2771,3600
Arabella ,8.243943305121617,2930,3600
SS Claridon ,8.416068752229506,1451,3600
Black Hawk ,8.4951364828872,1811,3600
USS Stingray  ,8.614206810777118,2888,3600
Turtle  ,8.755546027256322,1887,3600
HMS Avenger ,9.122629855681698,2289,3600
SS Claridon ,9.343621872365036,2705,3600
The Flying Wasp ,9.555061717971144,2454,3600
Altair ,9.793301488283136,1491,3600
SS Minnow Johnson  ,9.9396328152758,2306,3600
Argonautica ,10.025867963938598,1613,3600
Nautilus ,10.241661449902313,2789,3600
MS Ergenstrasse ,10.294606488158342,2132,3600
Glencairn ,10.500560178353284,2127,3600
SS Crescent Star,11.017272075954557,1930,3600
SS Venture ,11.224611843031926,1981,3600
Red October ,11.51210343740554,2388,3600
