Name,Arrival Time,TEU,Waiting Cost
St. Georges ,0.29,1165,3600
The Inferno ,0.37,1473,3600
USS Reluctant ,1.06,2915,3600
USS Valhalla ,1.28,1026,3600
Glencairn ,1.56,2945,3600
HMS Endeavour ,1.79,2725,3600
SS Goliath ,2.38,1581,3600
Acheron ,2.79,2930,3600
HMS Venus ,3.91,1669,3600
HMS Compass Rose ,4.1,2659,3600
The Flying Wasp ,4.31,1937,3600
U-571  ,4.39,1853,3600
Rachel ,4.49,2102,3600
SS Venture ,4.58,1218,3600
SS Minnow Johnson  ,4.77,1901,3600
IJN Shinaru ,4.9,2383,3600
Aquanaut 3  ,5.2,2467,3600
USS Aspen ,5.48,1572,3600
SS Claridon ,5.68,2290,3600
Jenny  ,6.06,2363,3600
Q Boat ,6.14,2705,3600
SS Princess Irene,6.63,1099,3600
USS Haynes ,6.69,2683,3600
Amindra ,7.14,1530,3600
HMS Defiant ,7.38,1668,3600
Hai Peng ,7.59,1971,3600
USS Sawfish ,7.74,2522,3600
SSNR Seaview ,7.94,1883,3600
The Wanderer  ,8.03,1223,3600
Altair ,8.26,1833,3600
HMS Avenger ,8.31,2762,3600
St. Georges ,8.5,1088,3600
USS Tiger Shark ,8.83,1739,3600
Nautilus ,9.17,2764,3600
Nathan Ross ,9.4,2069,3600
USS San Pablo ,9.63,2299,3600
Jenny ,9.8,1670,3600
USS Stingray  ,10.15,1900,3600
The Henrietta  ,10.25,1091,3600
Orca ,10.51,2361,3600
Deep Quest  ,10.64,2962,3600
Arabella ,10.94,1581,3600
Amindra ,11.01,2464,3600
Angelina  ,11.13,2712,3600
USS Tigerfish ,11.27,1727,3600
Black Hawk ,11.43,2682,3600
SS Sea Witch ,12.22,1854,3600
Proteus  ,12.36,1966,3600
Geronimo ,12.55,1964,3600
USS Valhalla ,12.76,2992,3600
