Name,Arrival Time,TEU,Waiting Cost
SS Princess Irene,0.22,1224,3229
HMS Saltash Castle ,0.41,2802,3015
Orca ,0.82,1219,3600
Batavia Queen ,1.03,1135,3611
HMS Viperess ,1.21,2583,3982
Elizabeth Dane ,1.63,2390,3230
HMS Nereid  ,1.8,1405,3408
SS Sea Witch ,1.93,1623,3358
USS Poseidon ,2.3,2453,3995
Ulysses ,2.52,2073,3694
HMS Sutherland ,2.88,1822,3025
SS Britannic ,3.03,1485,3257
Empress ,3.43,1365,3649
Patna ,3.58,1106,3570
Rachel ,3.83,2301,3414
USS Poseidon ,4.08,2399,3748
USS Charleston  ,4.12,2984,3759
USS Charleston  ,4.21,2446,3915
MS Ergenstrasse ,4.72,2603,3389
HMS Lydia ,4.91,2069,3051
USS Charleston  ,5.15,2842,3030
SS Claridon ,5.62,1036,3134
SS Sea Witch ,5.79,2837,3533
Benthic Explorer ,5.89,2498,3502
Red October ,6.27,1469,3501
Empress ,6.58,2876,3973
USS Scotia  ,6.85,2257,3495
Yellow Submarine ,7.29,2586,3806
USS Tigerfish ,6.98,1080,3056
USS Intrepid ,7.42,2431,3663
USS Dragonfish ,7.92,1221,3888
Poseidon ,7.94,1911,3197
USS Valhalla ,8.28,2852,3947
HMS Victoria ,8.27,1854,3876
Mary Deare ,8.86,1161,3163
Argo ,8.82,1294,3397
Ning-Po  ,9.28,1108,3248
Argo ,9.55,1719,3961
HMS Avenger ,9.9,1448,3546
MS Ergenstrasse ,9.83,2856,3953
Hai Peng ,10.57,1928,3019
Starfish  ,10.7,2374,3621
MS Ergenstrasse ,10.72,2594,3400
The Inferno ,11.09,1611,3103
SS Princess Irene,11.27,2769,3614
HMS Sea Tiger ,11.66,2833,3271
Turtle  ,11.64,2646,3811
Black Hawk ,12.72,1044,3584
HMS Venus ,12.38,2119,3032
Rob Roy ,12.48,1813,3497
