Name,Arrival Time,TEU,Waiting Cost
U-571  ,0.19,1270,3772
HMS Viperess ,0.29,2897,3828
The Henrietta  ,0.75,1432,3770
Poseidon ,0.83,2787,3639
Belafonte ,0.98,2482,3925
USS Tiger Shark ,1.16,2084,4062
Belafonte ,1.4,1165,3987
USS Tiger Shark ,1.68,2649,3974
HMS Nereid  ,2.03,1078,3902
Orca ,2.27,1471,3500
Love Nest ,2.36,2215,3741
USS Scotia  ,2.68,1004,3344
Black Pearl ,3.28,2110,3687
SSN Ulysses ,3.74,1717,3509
SSN Ulysses ,3.93,1778,3442
Empress ,4.19,1251,3758
USS Montana ,4.39,2318,3475
USS Caine ,4.54,1013,3454
Black Hawk ,4.74,1583,3523
Wonkatania ,5.01,1003,3122
USS Dragonfish ,5.18,1106,4011
SS Britannic ,5.38,1886,3201
SS Sea Witch ,5.62,2586,4138
HMS Saltash Castle ,5.8,2712,4006
USS Intrepid ,6.01,1846,3490
USS Thunderfish ,6.35,2422,4256
Immer Essen ,6.49,2675,3099
Benthic Explorer ,6.97,2395,3702
Ghost ,7.07,2286,3899
Geronimo ,7.28,2516,3488
Arabella ,7.49,2388,3370
Starfish  ,7.62,1204,3694
USS Reluctant ,7.69,1982,3005
Belafonte ,7.94,2122,3858
HMS Sutherland ,8.12,1527,3162
SSN Ulysses ,8.78,2520,3963
USS Sawfish ,8.93,1143,3573
Rob Roy ,10.07,1311,3408
USS Copperfin ,10.39,2971,3580
Patna ,10.8,1537,3920
USS Charleston  ,10.98,2659,3258
Altair ,11.53,1070,4114
USS Stingray  ,11.79,1386,4089
Rachel ,11.97,2202,3699
Rachel ,12.05,2370,3588
Jenny ,12.21,2015,3807
USS Caine ,12.34,1515,3848
USS Pequod  ,12.92,1779,3353
USS Davies ,13.02,2005,3323
HMS Lydia ,13.49,1928,3904
