Name,Arrival Time,TEU,Waiting Cost
Geronimo ,0.2,2273,3906
HMS Defiant ,0.32,1497,3722
Morning Star ,0.87,2742,3435
Aquanaut 3  ,1.03,1409,3645
Edinburgh Trader ,1.28,2675,3580
USS Valhalla ,1.41,1086,3362
SS Essess  ,1.69,2325,3548
Rob Roy ,1.77,1584,3310
Aquanaut 3  ,1.88,2194,3972
USS San Pablo ,2.15,1296,3576
USS Belinda ,2.34,1386,3473
Acheron ,2.44,2797,3376
Hai Peng ,3.01,2292,3250
SS Venture ,3.34,2169,3595
USS Thunderfish ,3.71,2958,3729
Reaper  ,3.96,2866,4077
HMS Victoria ,4.07,2443,3649
Brandenburg ,4.24,1467,3708
Hahnchen Maru ,4.42,1533,3701
Batavia Queen ,4.95,1445,3656
USS Scotia  ,5.31,2985,3538
Immer Essen ,5.9,1897,3911
MS Ergenstrasse ,6.08,1343,3568
Morning Star ,6.22,1142,3327
Angelina  ,6.33,2946,3282
USS Belinda ,6.55,1971,3417
Red Dragon  ,6.8,1274,3693
Batavia Queen ,6.91,1228,3660
SS Andes ,7.35,1358,3712
Acheron ,7.47,2939,3296
USS Charleston  ,7.61,2118,3982
Belafonte ,8.47,1720,3712
SS Happy Wanderer ,8.7,2570,3736
Patna ,8.89,1552,3314
SS Minnow Johnson  ,8.95,1608,3804
SS Chiku Shan ,9.09,2373,3322
USS Caine ,9.22,2732,3591
Black Swan ,9.6,1995,3659
USS Davies ,9.97,2579,3884
Yellow Submarine ,10.21,1020,3585
SS Venture ,10.46,1715,3960
Deep Quest  ,10.52,1590,3836
USS Caine ,10.69,2843,3655
USS Poseidon ,10.88,1490,3315
Poseidon ,11.54,1152,4166
USS Poseidon ,11.66,1994,3862
Hahnchen Maru ,11.79,2444,3302
USS Thunderfish ,11.93,1697,3145
Black Swan ,12.65,2338,3562
Immer Essen ,12.84,1619,3024
