Name,Arrival Time,TEU,Waiting Cost
HMS Endeavour ,0.12,1261,3603
SSN Ulysses ,0.37,1731,3687
USS Oakland ,0.61,2040,3682
Red Witch ,0.79,1327,3546
Reaper  ,0.91,2138,3356
SS Chiku Shan ,1.04,1182,3249
HMS Sherwood  ,1.29,2532,3351
USS Caine ,1.55,2914,3153
Belafonte ,1.74,2822,3286
USS Thunderfish ,2.18,1905,3581
Belafonte ,2.28,1426,3481
Sea Star ,2.51,2526,2890
Angelina  ,2.68,1745,3426
USS Tigerfish ,2.88,2464,3682
Arabella ,3.48,2547,3676
USS Aspen ,3.63,2427,4040
Red Witch ,3.71,2961,3601
African Queen ,3.79,1593,3142
USS Bedford ,3.93,1979,3578
USS Tiger Shark ,4.22,1458,3299
HMS Defiant ,4.35,2395,3380
SS Essess  ,4.56,1923,3620
USS Reluctant ,4.71,1545,3291
HMS Sherwood  ,4.88,2325,3531
SS Venture ,4.99,1487,3491
SS Goliath ,5.25,2077,4030
Nautilus ,5.58,1301,3650
Caledonia II  ,5.66,1024,3322
USS Echo ,5.89,1299,3457
Deep Quest  ,6.0,1063,3274
Red Witch ,6.14,2620,3806
Belafonte ,6.26,1455,4062
Stealth Ship ,6.4,2250,4351
USS Starfish ,6.63,2431,3434
USS Caine ,6.94,2958,3624
SS Crescent Star,7.28,1219,3770
HMS Sherwood  ,7.54,1471,3515
Yellow Submarine ,7.81,1773,3509
USS Lansing ,8.01,1868,3930
SS Goliath ,8.15,2314,4122
Caledonia II  ,8.52,2093,3614
USS Poseidon ,8.79,1529,3474
Orca ,8.9,1975,3432
Jenny  ,9.14,1992,3618
Pequod ,9.74,2061,3656
Red Witch ,9.84,1196,3617
Acheron ,9.97,2950,3893
Brandenburg ,10.26,1679,3219
Ghost ,10.6,2443,4028
USS Pequod  ,10.83,1182,3621
