Name,Arrival Time,TEU,Waiting Cost
Elizabeth Dane ,0.23,2885,3534
Deep Quest  ,0.51,1436,3145
Love Nest ,0.75,2023,3169
SS Claridon ,1.08,2495,3636
HMS Sherwood  ,1.18,2539,3654
USS Dragonfish ,1.39,1920,3709
Rob Roy ,1.72,2402,3422
Nautilus ,1.87,1789,3407
USS Scotia  ,2.18,1784,3166
Patna ,2.48,2135,3843
Disco Volante ,2.74,2747,3511
Immer Essen ,2.92,1558,3606
Mary Deare ,3.15,1585,3790
St. Georges ,3.57,1335,3819
U-571  ,3.71,1005,3973
The Flying Wasp ,4.19,2023,3126
Black Swan ,3.99,1591,3035
USS Poseidon ,4.41,1945,3421
HMS Shag at Sea  ,4.56,1189,3688
HMS Sea Tiger ,5.22,1937,3944
SS Minnow Johnson  ,5.38,1657,3233
Immer Essen ,5.18,1581,3656
USS Tiger Shark ,5.6,1997,3087
HMS Lydia ,5.84,2189,3111
USS Oakland ,6.16,2202,3126
Immer Essen ,6.25,2712,3898
Gloria N ,6.5,2931,3337
Aquanaut 3  ,6.88,1214,3404
HMS Sutherland ,7.4,2580,3910
Rachel ,7.73,2540,3513
Patna ,7.84,1031,3414
HMS Sutherland ,7.88,1275,3419
USS Stingray  ,8.45,2487,3855
HMS Chester ,8.82,1856,3802
Nautilus ,8.85,2804,3966
Liparus ,8.99,1519,3434
USS Haynes ,9.38,2793,3093
USS Thunderfish ,9.5,1370,3181
Glencairn ,9.3,1845,3175
SS Britannic ,9.84,2668,3935
SS Goliath ,10.65,1108,3492
USS Davies ,10.55,2228,3256
SS Chiku Shan ,10.67,2623,3621
HMS Torrin ,10.97,2786,3491
HMS Nereid  ,10.89,2145,3778
USS Oakland ,11.44,1370,3031
USS Aspen ,12.15,1824,3855
HMS Shag at Sea  ,11.67,1110,3768
USS Dragonfish ,12.12,2375,3429
Benthic Explorer ,12.57,2840,3213
