Name,Arrival Time,TEU,Waiting Cost
Liparus ,0.22,1094,3858
USS Abraham Lincoln ,0.58,2269,3861
Red Witch ,0.72,2821,3611
Orca ,0.91,1390,3280
SS Essess  ,1.33,2443,3950
SS Happy Wanderer ,1.57,1616,3210
SS Minnow Johnson  ,1.63,2502,3138
USS Scotia  ,2.23,1474,3708
The Inferno ,2.3,1162,3920
USS Poseidon ,2.57,2671,3686
Hahnchen Maru ,2.68,2657,3259
HMS Shag at Sea  ,2.82,2375,3987
Aeolus ,3.44,2035,3811
Sea Star ,3.41,2851,3431
SSN Ulysses ,3.73,1896,3389
SS Chiku Shan ,4.04,1595,3211
Empress ,4.22,1169,3684
USS Starfish ,4.42,1545,3397
Stealth Ship ,4.95,2894,3536
Batavia Queen ,4.95,1150,3618
Proteus  ,5.29,1253,3171
Orca ,5.62,1361,3677
Stealth Ship ,5.83,1590,3276
HMS Nereid  ,5.83,2716,3059
USS Valhalla ,6.4,2229,3470
USS Belinda ,6.75,1087,3025
HMS Devonshire ,6.48,2227,3001
The Inferno ,7.11,2978,3862
Dulcibella ,7.43,2099,3674
USS Charleston  ,7.51,1381,3404
USS Intrepid ,7.86,2704,3502
Deep Quest  ,8.16,2950,3830
USS Echo ,8.33,2441,3516
Elizabeth Dane ,8.46,1326,3778
USS Charleston  ,8.39,1836,3965
USS Abraham Lincoln ,8.72,2941,3913
Rights-of-Man ,9.24,2829,3574
Black Hawk ,9.47,2506,3903
Flying Dutchman ,10.02,1313,3497
Deep Quest  ,10.04,2315,3705
The Inferno ,10.24,2297,3637
Edinburgh Trader ,10.66,1851,3027
Red Witch ,11.34,1496,3521
USS Sawfish ,11.37,1232,3825
Argo ,11.13,1378,3973
Nautilus ,11.37,1015,3126
HMS Compass Rose ,11.78,2531,3951
The Wanderer  ,11.63,2030,3783
SS Claridon ,12.49,2865,3290
Hahnchen Maru ,12.3,1194,3912
