Name,Arrival Time,TEU,Waiting Cost
Albatross ,0.11,1025,3404
Nathan Ross ,0.79,2712,3776
USS Reluctant ,1.0,2421,3735
St. Georges ,1.11,2426,4046
Rob Roy ,1.36,2118,3532
Patna ,1.51,1686,3682
Yellow Submarine ,1.87,2225,4011
Argonautica ,2.13,1535,3640
USS Charleston  ,2.59,1379,3588
USS Copperfin ,2.67,2017,3187
USS Scotia  ,2.73,1068,3877
SS Andes ,2.83,2083,3691
USS Oakland ,3.18,2902,3473
Liparus ,3.49,1315,3782
SS Princess Irene,3.88,2106,3533
Altair ,4.34,2315,3550
USS Intrepid ,4.47,1443,3663
Turtle  ,4.63,2736,4058
Patna ,4.81,2016,3671
U-571  ,5.04,1271,3776
Turtle  ,5.11,1641,3436
SS Crescent Star,5.22,1735,3384
USS Copperfin ,5.41,1186,3467
SS Princess Irene,5.48,1709,4161
HMS Compass Rose ,5.71,1160,3376
Red Dragon  ,5.82,2723,4086
HMS Bedford ,6.11,1966,3205
Ghost ,6.22,2296,3306
St. Georges ,6.55,1315,3865
SSN Ulysses ,7.18,2655,3915
Dulcibella ,7.36,1900,3836
USS Aspen ,7.65,1980,3418
Immer Essen ,8.22,2487,3623
Jenny ,8.46,1430,3115
Edinburgh Trader ,9.25,2400,3462
African Queen ,10.09,1381,3242
HMS Lydia ,10.26,2505,3662
Patna ,10.4,1477,3643
Hahnchen Maru ,10.6,2712,3202
Liparus ,10.78,2751,3733
HMS Solent  ,11.07,1731,3885
USS Bedford ,11.18,1826,3730
SS Antonia Graza ,11.25,2843,3203
Glencairn ,11.67,2665,3714
Jenny  ,11.82,1567,3403
Rights-of-Man ,12.27,1623,3481
St. Georges ,12.47,2100,3270
USS Abraham Lincoln ,12.63,1647,4248
HMS Avenger ,12.87,2914,3814
Hai Peng ,13.13,1599,3434
