Name,Arrival Time,TEU,Waiting Cost
Starfish  ,0.47,2270,3472
HMS Compass Rose ,0.59,2946,3328
Jenny ,1.19,2257,3713
Reaper  ,1.32,1260,3577
Argonautica ,1.54,1155,3493
Benthic Explorer ,1.62,1233,3999
Rights-of-Man ,2.1,2179,3509
Gloria N ,2.17,2511,3397
USS Sea Tiger ,2.47,1099,3563
HMS Shag at Sea  ,2.55,1489,3719
Geronimo ,2.78,2409,3358
USS Starfish ,2.98,1593,3822
Jenny  ,3.1,2646,3727
Argo ,3.47,1561,4144
Hahnchen Maru ,3.69,1164,3577
IJN Shinaru ,4.19,2340,3911
USS Intrepid ,4.62,1299,4035
SS Chiku Shan ,4.74,1772,3525
Jenny  ,5.01,1622,2875
USS Charleston  ,5.14,2289,3647
Edinburgh Trader ,5.37,2927,3269
Red October ,5.93,1878,3510
Liparus ,6.41,1955,3689
Argonautica ,6.52,1893,3522
USS Stingray  ,6.7,1962,3930
SSN Ulysses ,7.33,1062,3367
USS Copperfin ,7.5,2777,3560
USS Dragonfish ,7.73,2095,3570
Black Swan ,7.79,1320,3894
Patna ,8.07,1373,3843
Red October ,8.29,1604,3588
HMS Endeavour ,8.4,2453,3457
SS Crescent Star,8.66,2535,4048
Albatross ,9.26,1345,3939
HMS Compass Rose ,9.54,1153,3815
Red Witch ,9.93,1779,3639
USS San Pablo ,10.26,1369,4113
SS Princess Irene,10.54,2549,3931
SS Princess Irene,10.7,2049,3349
Nautilus ,10.81,1861,3363
Mary Deare ,11.23,2595,4018
HMS Defiant ,11.59,2712,4164
Saracen ,12.05,1952,3743
Hahnchen Maru ,12.42,1840,3484
Altair ,12.59,2863,3031
USS San Pablo ,12.88,1508,4043
Hahnchen Maru ,13.07,1690,3886
USS Copperfin ,13.24,1286,3603
HMS Endeavour ,13.52,1218,3553
U-571  ,13.82,1818,3881
