Name,Arrival Time,TEU,Waiting Cost
SS Minnow Johnson  ,0.29,2011,3688
Dulcibella ,0.54,2290,3629
HMS Chester ,0.72,2621,3834
SS Crescent Star,0.99,1078,3245
St. Georges ,1.27,1948,3887
USS Oakland ,1.48,1614,3229
Angelina  ,1.88,1395,3964
Black Pearl ,2.01,2683,3929
Mary Deare ,2.28,2798,3066
Sea Star ,2.59,1063,3001
USS Pequod  ,2.66,2674,3239
HMS Chester ,3.07,2466,3501
HMS Sutherland ,3.34,1632,3825
HMS Lydia ,3.34,1253,3798
HMS Avenger ,3.83,1065,3779
SSNR Seaview ,4.02,2217,3002
Proteus  ,4.19,2456,3905
SS Princess Irene,4.58,2935,3167
HMS Avenger ,4.83,2499,3181
Gloria N ,5.13,1383,3435
Starfish  ,5.44,1391,3827
Pequod ,5.6,1188,3428
SS Goliath ,5.78,2961,3455
USS Stingray  ,6.08,2580,3515
Dulcibella ,6.35,1437,3242
Mary Deare ,6.71,1836,3229
Aeolus ,7.09,2780,3396
Hahnchen Maru ,6.93,2178,3715
Ulysses ,7.24,1006,3810
Mary Deare ,7.3,1714,3526
Black Hawk ,7.94,2913,3769
Empress ,7.99,2452,3195
Caledonia II  ,7.89,1865,3531
Black Swan ,8.67,1740,3649
USS Charleston  ,8.55,1864,3518
Yellow Submarine ,8.62,1594,3216
Poseidon ,9.12,2243,3309
Glencairn ,9.4,1476,3649
Arabella ,9.74,2460,3705
Elizabeth Dane ,10.29,1854,3299
Ning-Po  ,10.33,2099,3914
Nathan Ross ,10.57,2610,3858
SS Claridon ,10.46,1178,3074
HMS Sutherland ,11.12,2557,3620
USS Starfish ,11.64,1006,3065
Wonkatania ,11.42,2194,3259
Angelina  ,11.82,1293,3425
HMS Compass Rose ,12.02,2547,3359
HMS Compass Rose ,12.41,2306,3211
USS Montana ,12.42,1598,3958
