Name,Arrival Time,TEU,Waiting Cost
SS Andes ,0.19,2101,3741
Immer Essen ,0.45,1751,3028
SS Sea Witch ,0.71,1949,3892
USS Aspen ,1.02,2509,3984
Elizabeth Dane ,1.2,2370,3503
USS Valhalla ,1.67,1186,3779
Benthic Explorer ,1.85,1025,3137
The Flying Wasp ,1.89,1689,3539
HMS Endeavour ,2.28,2593,3015
SS Chiku Shan ,2.52,2261,3134
HMS Lydia ,2.66,1869,3117
Altair ,2.9,2986,3122
Argonautica ,3.34,1228,3763
HMS Saltash Castle ,3.53,1891,3673
Caledonia II  ,3.8,1809,3645
Ning-Po  ,4.03,2525,3970
Proteus  ,4.36,2325,3454
Benthic Explorer ,4.72,2657,3336
USS Stingray  ,4.7,1284,3611
Reaper  ,4.98,2902,3617
USS Starfish ,5.0,1601,3610
HMS Torrin ,5.43,1436,3185
Geronimo ,5.81,2843,3044
USS Starfish ,6.17,2670,3587
USS Belinda ,6.6,2150,3795
USS Belinda ,6.51,1951,3273
HMS Victoria ,6.79,1476,3811
USS Bedford ,7.2,1464,3034
Acheron ,7.25,2218,3204
Black Hawk ,7.47,1754,3799
USS Bedford ,7.77,1112,3100
USS Copperfin ,8.0,1209,3119
Glencairn ,8.07,1114,3324
HMS Nereid  ,8.78,2604,3511
Elizabeth Dane ,8.86,2796,3670
USS Belinda ,9.17,1470,3155
USS Haynes ,9.22,1409,3858
USS Sawfish ,9.47,1885,3551
USS Sea Tiger ,9.66,2254,3560
Angelina  ,9.94,1087,3272
USS Davies ,9.94,1880,3707
SS Princess Irene,10.34,1098,3958
USS Tigerfish ,11.04,2909,3242
USS Abraham Lincoln ,10.51,2921,3704
SS Sea Witch ,10.65,2866,3122
Batavia Queen ,11.39,1866,3756
Wonkatania ,11.68,2901,3308
Hai Peng ,12.05,1117,3731
St. Georges ,12.2,2974,3670
SS Goliath ,12.49,2030,3278
