Name,Arrival Time,TEU,Waiting Cost
Mary Deare ,0.76,1052,3220
HMS Viperess ,0.96,1587,3559
Yellow Submarine ,1.18,1968,3169
Reaper  ,1.28,1450,3906
The Flying Wasp ,1.4,1841,3602
Proteus  ,1.71,1185,4053
HMS Venus ,1.94,1658,3449
Black Hawk ,2.39,2780,3773
Liparus ,2.87,2875,3959
USS Dragonfish ,3.12,1264,3730
USS Davies ,3.21,1706,3938
The Inferno ,3.39,2373,3814
USS Oakland ,3.49,1347,4079
SS Antonia Graza ,3.63,2424,3923
SSNR Seaview ,3.84,1206,3795
USS Bedford ,3.93,1026,3728
Morning Star ,4.0,1390,3431
USS Reluctant ,4.22,1030,3487
SS Minnow Johnson  ,4.48,2525,4044
HMS Saltash Castle ,5.12,2296,3708
USS Valhalla ,5.27,2424,3716
Hai Peng ,5.43,2719,3740
Albatross ,5.91,2543,3877
The Henrietta  ,6.14,2742,3594
Albatross ,6.29,1857,3588
USS Caine ,6.51,1396,3872
USS Oakland ,6.73,2488,3530
Red October ,7.0,2281,3846
HMS Sea Tiger ,7.11,1094,3879
USS Caine ,7.32,2087,4114
Starfish  ,7.6,1484,3653
Academic Vladislav Volkov ,7.71,2774,3642
Glencairn ,7.79,2683,3565
USS Valhalla ,8.25,1780,3953
HMS Viperess ,8.44,1270,3398
Batavia Queen ,8.52,2079,3547
SS Princess Irene,8.59,1107,3558
Morning Star ,8.72,2334,3300
HMS Sutherland ,9.03,2359,3612
USS Tigerfish ,9.12,2829,3034
Mary Deare ,9.42,1786,3629
Stealth Ship ,9.64,2057,3479
The Inferno ,9.94,1430,3121
Benthic Explorer ,10.27,2678,3808
HMS Chester ,10.62,1561,3426
HMS Saltash Castle ,11.09,2530,3676
SS Minnow Johnson  ,11.35,2038,3193
Love Nest ,11.46,1352,3245
Empress ,11.68,1161,4023
HMS Saltash Castle ,11.9,1820,3389
