Name,Arrival Time,TEU,Waiting Cost
Hahnchen Maru ,0.08,2617,3757
SS Essess  ,0.38,1343,3608
HMS Devonshire ,0.51,2828,3387
HMS Bedford ,0.9,2570,3640
Red October ,1.12,2901,3911
Black Pearl ,1.29,2003,3335
Edinburgh Trader ,1.72,2294,3301
Argo ,1.85,2374,3896
HMS Chester ,1.95,2493,3790
Rob Roy ,2.22,1519,3997
USS Valhalla ,2.45,1805,2980
Red Dragon  ,2.68,1857,3310
Liparus ,2.73,1460,3785
Turtle  ,2.83,1098,4065
SS Goliath ,3.09,1906,3883
Ghost ,3.35,2279,3483
USS Tiger Shark ,3.66,2220,3285
USS Reluctant ,3.78,2398,3513
USS Pequod  ,3.87,1468,3314
SS Happy Wanderer ,4.33,2834,3830
HMS Bedford ,4.49,1155,3525
Rob Roy ,4.72,1764,4008
HMS Venus ,4.97,1153,3095
Patna ,5.33,1026,3620
SS Venture ,5.49,1494,2917
Batavia Queen ,5.63,2713,4343
Saracen ,6.0,1011,3487
Love Nest ,6.07,1088,3884
HMS Sutherland ,6.12,2045,4239
USS Valhalla ,6.25,1668,3444
HMS Devonshire ,6.57,2383,4047
USS Reluctant ,6.63,1178,3126
HMS Avenger ,6.7,1526,3798
USS Sea Tiger ,6.79,1616,3931
USS Tiger Shark ,6.84,2860,3369
SSN Ulysses ,7.24,2844,3177
Ning-Po  ,7.39,1775,3655
USS Dragonfish ,7.58,2735,3788
Brandenburg ,7.76,1097,3934
Q Boat ,7.87,1623,3710
SS Goliath ,8.52,2632,3866
USS Belinda ,8.71,2676,3574
Acheron ,8.94,2681,3155
HMS Devonshire ,9.19,2924,3791
SS Princess Irene,9.35,2459,3233
HMS Chester ,10.11,1546,3585
HMS Venus ,10.37,2660,3179
Rights-of-Man ,10.68,2617,3777
Orca ,10.89,2226,3650
Batavia Queen ,11.14,2422,3205
