Name,Arrival Time,TEU,Waiting Cost
SS Antonia Graza ,0.12,1678,3910
USS Sawfish ,0.25,1467,3879
U-571  ,0.37,1565,3127
Belafonte ,0.64,1056,4181
Wonkatania ,0.68,2535,3657
Love Nest ,0.87,1260,3794
USS Charleston  ,1.6,1083,3777
USS Thunderfish ,1.75,1840,3141
Morning Star ,1.95,2892,3910
Black Hawk ,2.0,1733,3406
HMS Solent  ,2.21,2748,3635
Hai Peng ,2.48,1088,3507
Acheron ,2.83,1166,3753
Angelina  ,2.93,1653,3790
Rachel ,3.1,1657,3407
SS Essess  ,3.25,1807,3661
HMS Sherwood  ,3.43,2383,4272
HMS Saltash Castle ,3.73,1475,3877
Jenny ,3.98,2226,3535
Ulysses ,4.2,1066,3684
Flying Dutchman ,4.53,1331,3984
Belafonte ,4.65,1931,3386
HMS Lydia ,4.77,2020,3592
The Flying Wasp ,4.91,2689,3418
IJN Shinaru ,5.19,1382,3255
U-571  ,5.4,1361,3530
The Flying Wasp ,5.5,2318,3386
Arabella ,5.72,2506,3709
Starfish  ,5.95,2768,4004
Elizabeth Dane ,6.15,1486,3964
USS Aspen ,6.28,1720,3937
USS Stingray  ,6.46,1899,3423
Aquanaut 3  ,6.69,2186,3827
HMS Solent  ,6.95,1359,3864
Angelina  ,7.14,2977,3811
Amindra ,7.39,1681,3587
Hai Peng ,7.59,1014,3479
The Wanderer  ,7.93,1914,3615
Disco Volante ,8.04,2436,3641
St. Georges ,8.21,1471,3602
HMS Victoria ,8.37,2117,3499
USS Intrepid ,8.55,2920,3672
Altair ,8.63,2573,4241
Flying Dutchman ,8.83,2540,3093
SS Chiku Shan ,8.91,1877,3370
Edinburgh Trader ,9.03,2385,3449
HMS Sea Tiger ,9.22,1814,4294
Red October ,9.5,1541,4053
Aeolus ,9.7,2740,3472
Angelina  ,9.76,2985,4287
