Name,Arrival Time,TEU,Waiting Cost
SS Crescent Star,0.29,2063,3452
The Flying Wasp ,0.49,2071,3812
SSN Ulysses ,0.72,1365,3357
Red October ,0.9,2674,3110
Nathan Ross ,1.29,1759,3186
Mary Deare ,1.46,2935,3730
SS Essess  ,1.7,1590,3759
Dulcibella ,2.0,2194,3397
HMS Saltash Castle ,2.21,2756,3259
HMS Sutherland ,2.59,1081,3562
The Henrietta  ,2.6,1190,3669
Love Nest ,3.04,1798,3294
Jenny  ,3.34,1030,3252
USS Scotia  ,3.43,2098,3987
SS Antonia Graza ,3.88,1550,3856
USS Reluctant ,4.16,2193,3017
Elizabeth Dane ,3.96,2153,3642
Proteus  ,4.53,2493,3497
USS Bedford ,4.63,2671,3601
SS Andes ,4.92,1567,3031
USS Valhalla ,5.04,1164,3153
HMS Endeavour ,5.32,2865,3842
HMS Solent  ,5.65,1646,3453
Benthic Explorer ,6.09,2456,3997
Amindra ,6.29,1014,3810
USS Copperfin ,6.45,1738,3368
Academic Vladislav Volkov ,6.79,1559,3083
Starfish  ,7.0,2488,3681
SS Essess  ,7.22,1040,3668
SS Minnow Johnson  ,7.78,2542,3131
USS Pequod  ,7.31,1157,3117
Mary Deare ,8.06,2173,3609
Mary Deare ,8.27,2683,3253
Acheron ,8.42,1514,3479
USS Scotia  ,8.48,2193,3652
HMS Interceptor ,9.22,1786,3713
Angelina  ,9.07,1811,3837
Stealth Ship ,9.46,2411,3157
HMS Compass Rose ,9.64,2988,3030
USS Haynes ,10.06,1753,3500
USS Thunderfish ,10.37,2827,3828
Gloria N ,10.62,1881,3716
SSN Ulysses ,10.8,2171,3787
USS Sea Tiger ,10.78,1215,3342
Black Hawk ,11.24,2885,3330
HMS Compass Rose ,11.44,2994,3078
Ning-Po  ,11.59,1744,3617
Patna ,12.12,1574,3285
HMS Sea Tiger ,12.15,1514,3941
SS Princess Irene,12.45,2674,3660
