Name,Arrival Time,TEU,Waiting Cost
USS Dragonfish ,0.41,2137,3642
HMS Viperess ,1.09,1531,3941
Arabella ,1.3,2839,3610
Gloria N ,1.49,1183,3948
Sea Star ,1.65,1141,3944
HMS Sutherland ,1.82,2588,3125
Argo ,2.06,1687,3356
SS Britannic ,2.43,2916,3511
Argo ,2.75,2746,3767
Jenny  ,2.96,2067,3866
Saracen ,3.24,2975,3613
USS Tiger Shark ,3.56,2051,3335
USS Thunderfish ,3.9,1638,3596
USS Sawfish ,4.06,2272,3471
Arabella ,4.26,1816,3783
Q Boat ,4.44,1600,3808
HMS Chester ,4.57,2610,3542
Caledonia II  ,5.01,1817,4124
The Flying Wasp ,5.2,1832,3906
Rachel ,5.36,2608,3704
Red Dragon  ,5.66,2523,3558
USS Sawfish ,5.7,1740,3292
SSNR Seaview ,5.96,1613,4438
HMS Saltash Castle ,6.14,2415,3996
SS Essess  ,6.65,2879,3694
USS Sawfish ,6.94,1317,3351
Turtle  ,7.37,1984,3670
HMS Viperess ,7.69,2260,3092
USS Aspen ,7.98,2424,3441
USS Montana ,8.03,2206,3639
Q Boat ,8.23,2357,3590
St. Georges ,8.4,1593,3451
Turtle  ,8.86,1885,3903
Nathan Ross ,8.98,2475,3157
Belafonte ,9.3,1850,3887
Aeolus ,10.31,2733,4146
Benthic Explorer ,10.54,1659,3684
Immer Essen ,10.72,2253,3668
Amindra ,11.17,1640,3546
Arabella ,11.25,1584,3549
Angelina  ,11.4,2350,3046
Benthic Explorer ,11.5,2117,3648
The Henrietta  ,11.84,2948,3294
SS Happy Wanderer ,12.47,2244,3554
IJN Shinaru ,12.62,1705,3491
HMS Torrin ,12.96,1897,2973
MS Ergenstrasse ,13.16,2652,3883
Nathan Ross ,13.34,1369,3721
Flying Dutchman ,13.62,2051,3230
USS Valhalla ,14.01,2750,3812
