Name,Arrival Time,TEU,Waiting Cost
Nathan Ross ,0.23,2962,3832
Arabella ,0.47,2241,3293
USS Echo ,0.76,1479,3931
HMS Devonshire ,1.12,1741,3367
Benthic Explorer ,1.24,2466,3506
Reaper  ,1.64,1217,3834
The Henrietta  ,1.82,1446,3449
Orca ,1.99,1610,3974
USS Sea Tiger ,2.08,2010,3611
Black Swan ,2.47,2076,3407
Hai Peng ,2.89,1586,3524
USS Oakland ,3.18,2568,3786
HMS Sea Tiger ,3.1,1333,3914
Argo ,3.51,2435,3692
Nautilus ,3.88,2814,3405
Dulcibella ,4.09,2746,3227
Nautilus ,4.32,1584,3340
USS Stingray  ,4.57,1996,3924
USS Abraham Lincoln ,4.73,1697,3183
HMS Sherwood  ,4.97,2966,3296
SS Essess  ,5.69,2989,3792
Immer Essen ,5.29,1099,3749
Glencairn ,5.54,1298,3677
Patna ,6.12,1215,3815
Deep Quest  ,6.09,1447,3875
IJN Shinaru ,6.61,1023,3217
Q Boat ,6.99,1552,3213
USS Copperfin ,7.08,1940,3309
Hahnchen Maru ,7.23,1838,3659
HMS Endeavour ,7.59,1439,3030
Stealth Ship ,7.49,1652,3647
USS Pequod  ,8.32,1184,3571
HMS Sutherland ,8.2,1010,3778
HMS Saltash Castle ,8.67,1182,3949
SS Essess  ,8.55,1665,3576
USS Poseidon ,8.8,2611,3279
Aeolus ,9.15,1485,3039
Mary Deare ,9.62,1922,3628
HMS Chester ,9.51,1608,3569
HMS Victoria ,9.96,2874,3328
Caledonia II  ,10.31,2327,3036
Red Witch ,10.83,2893,3872
SS Crescent Star,10.68,2827,3554
Dulcibella ,11.0,1763,3557
USS Copperfin ,11.1,1663,3662
USS Echo ,11.62,2421,3783
Hahnchen Maru ,11.49,1331,3080
Proteus  ,12.26,2962,3152
Liparus ,12.25,2820,3040
Morning Star ,12.57,1044,3789
