Name,Arrival Time,TEU,Waiting Cost
Wonkatania ,0.11,1099,3502
Patna ,0.43,1312,4143
USS Belinda ,0.68,1492,3689
USS Starfish ,1.01,2196,3727
USS Echo ,1.22,2956,3803
Q Boat ,1.43,2193,3667
USS Scotia  ,1.56,1021,3950
Morning Star ,1.86,2205,3725
USS Poseidon ,1.97,2995,3481
Amindra ,2.36,2758,4072
USS Aspen ,2.57,2359,4002
Aeolus ,2.77,2004,4194
Caledonia II  ,2.85,1044,2839
Red Witch ,2.99,2014,3592
Rob Roy ,3.12,2446,3846
Saracen ,3.5,2445,3597
HMS Sherwood  ,3.86,2149,3062
U-571  ,4.3,1420,3987
HMS Sea Tiger ,4.44,1483,2825
SS Venture ,4.62,1188,3518
Mary Deare ,4.75,2551,4388
Hahnchen Maru ,4.99,1242,3675
Brandenburg ,5.23,2827,3541
Jenny ,5.54,1420,3836
Aeolus ,5.68,1191,3616
The Wanderer  ,5.87,2979,3720
HMS Bedford ,6.18,2150,3753
Acheron ,6.53,2812,3623
Orca ,6.87,2126,3200
Edinburgh Trader ,7.02,2240,3310
USS Davies ,7.2,1908,3633
USS Sea Tiger ,7.3,1149,3651
Elizabeth Dane ,7.51,2094,3206
Aquanaut 3  ,7.77,1490,3969
USS Aspen ,7.94,2572,3326
SS Princess Irene,8.17,1475,3334
Poseidon ,8.25,1006,3911
Ulysses ,8.76,1181,3271
IJN Shinaru ,9.19,2971,3337
SSN Ulysses ,9.29,1344,3098
Starfish  ,9.44,2681,3191
USS Lansing ,9.64,2470,3889
Black Swan ,9.87,2939,2914
USS Dragonfish ,10.06,2323,3752
Edinburgh Trader ,10.34,2275,3503
Glencairn ,10.78,2290,3459
Ghost ,11.03,1842,3459
Glencairn ,11.15,1998,3121
HMS Bedford ,11.45,1234,3474
Brandenburg ,11.86,1254,4128
