Name,Arrival Time,TEU,Waiting Cost
USS Pequod  ,0.23,2462,3125
Hahnchen Maru ,0.48,1184,3260
HMS Venus ,0.66,2663,3790
Jenny ,1.11,2140,3413
SS Princess Irene,1.3,2492,3448
USS Aspen ,1.59,2972,3307
St. Georges ,1.65,1569,3702
Glencairn ,1.97,2573,3476
SSN Ulysses ,2.25,1370,3940
Sea Star ,2.56,2479,3249
Disco Volante ,2.97,1439,3678
HMS Saltash Castle ,2.97,2461,3674
USS Echo ,3.39,2378,3719
HMS Avenger ,3.62,1899,3456
USS Oakland ,3.84,2642,3622
Elizabeth Dane ,3.93,1214,3586
Altair ,4.18,2182,3024
SSNR Seaview ,4.58,1332,3112
Liparus ,4.87,1481,3575
USS Reluctant ,5.04,1123,3816
Red Witch ,4.93,1874,3022
HMS Venus ,5.49,1329,3463
HMS Defiant ,6.05,2796,3738
Q Boat ,5.84,1968,3738
HMS Interceptor ,6.3,1606,3095
Q Boat ,6.38,2392,3693
Patna ,6.66,2793,3209
IJN Shinaru ,7.08,2359,3001
USS Starfish ,7.36,1486,3329
Black Pearl ,7.22,1610,3475
Amindra ,8.03,2612,3211
Love Nest ,8.11,1316,3677
Turtle  ,8.0,2221,3674
USS Davies ,8.38,1177,3160
Immer Essen ,8.75,2568,3298
Disco Volante ,8.91,2581,3295
USS Sawfish ,9.28,2637,3904
SS Happy Wanderer ,9.66,2616,3442
U-571  ,9.57,1949,3738
Flying Dutchman ,9.79,2876,3751
SSNR Seaview ,10.31,2759,3671
USS Pequod  ,10.22,2743,3484
HMS Victoria ,10.6,2620,3574
USS Valhalla ,10.73,1768,3506
Acheron ,11.33,1964,3665
Glencairn ,11.6,1398,3579
USS Tigerfish ,11.5,1749,3455
Wonkatania ,12.1,2917,3512
HMS Interceptor ,12.19,1261,3436
HMS Solent  ,12.17,1259,3065
