Name,Arrival Time,TEU,Waiting Cost
USS Echo ,0.28,2609,3417
HMS Sea Tiger ,0.47,1930,3277
Caledonia II  ,0.72,1608,3537
St. Georges ,0.99,2281,3209
USS Poseidon ,1.25,2539,3719
Albatross ,1.54,2503,3809
HMS Interceptor ,1.78,1308,3366
USS Aspen ,2.05,1705,3516
Ghost ,2.3,2779,3322
Love Nest ,2.36,1659,3941
Aquanaut 3  ,2.72,1297,3706
HMS Endeavour ,2.91,1945,3121
Aeolus ,3.28,2041,3819
African Queen ,3.39,1062,3878
St. Georges ,3.59,1687,3311
Aeolus ,3.89,1338,3547
SS Essess  ,4.21,1648,3818
Amindra ,4.53,2147,3877
Ning-Po  ,5.02,2856,3449
The Inferno ,5.03,1875,3306
HMS Torrin ,5.39,2732,3705
SSN Ulysses ,5.59,1056,3740
Edinburgh Trader ,5.84,2807,3138
Aeolus ,6.2,1725,3595
USS San Pablo ,6.31,2623,3363
Turtle  ,6.52,1033,3229
Liparus ,6.96,1518,3944
Rob Roy ,7.28,2678,3066
Red Witch ,7.25,2826,3681
Elizabeth Dane ,7.7,2958,3039
Love Nest ,7.6,1328,3191
HMS Torrin ,8.02,2644,3797
The Inferno ,8.5,1866,3335
HMS Chester ,8.42,1216,3430
USS Echo ,8.93,1703,3772
Ghost ,9.08,2814,3773
Flying Dutchman ,9.23,1520,3172
Wonkatania ,9.68,1628,3834
Dulcibella ,9.67,2738,3460
SS Princess Irene,10.35,1000,3345
Immer Essen ,10.4,1472,3292
USS Intrepid ,10.88,2778,3356
SSN Ulysses ,10.49,2745,3846
USS Pequod  ,11.24,2066,3704
HMS Venus ,11.24,1100,3933
SS Andes ,11.61,1165,3541
USS Dragonfish ,11.66,1694,3341
USS Charleston  ,11.56,1064,3324
Arabella ,12.04,1912,3545
HMS Chester ,12.49,2745,3048
