Name,Arrival Time,TEU,Waiting Cost
SS Andes ,0.25,2384,3976
Geronimo ,0.53,2566,3091
SS Claridon ,0.77,1645,3695
Starfish  ,1.0,1251,3548
Jenny  ,1.23,1945,3980
MS Ergenstrasse ,1.63,1288,3362
Brandenburg ,1.97,1906,3377
HMS Defiant ,1.9,2413,3414
Empress ,2.14,2178,3493
Hai Peng ,2.53,1104,3783
Black Pearl ,2.78,1057,3298
Stealth Ship ,2.91,2429,3454
Ghost ,3.27,1195,3589
Poseidon ,3.23,2235,3919
SS Essess  ,3.73,2096,3699
Black Swan ,3.94,2541,3068
USS Copperfin ,4.17,2131,3366
Edinburgh Trader ,4.51,2236,3404
Nautilus ,4.79,2154,3378
St. Georges ,5.25,2786,3006
Arabella ,5.2,2252,3035
Batavia Queen ,5.83,1209,3670
Angelina  ,5.92,2753,3093
SS Crescent Star,5.99,1108,3484
Academic Vladislav Volkov ,6.1,1476,3680
SS Crescent Star,6.48,1435,3097
HMS Bedford ,6.67,1795,3581
Reaper  ,7.12,2852,3823
SS Andes ,7.04,2097,3499
Albatross ,7.37,2613,3862
HMS Endeavour ,7.89,2518,3380
Sea Cliff  ,8.16,1146,3941
Black Pearl ,8.1,1878,3335
Jenny  ,8.41,2744,3293
Jenny ,8.57,2094,3770
SS Venture ,9.29,1559,3006
Elizabeth Dane ,9.47,2435,3708
Turtle  ,9.15,2082,3157
Hai Peng ,9.63,2503,3770
Ghost ,10.06,1778,3952
Arabella ,10.09,2398,3734
Gloria N ,10.4,1689,3328
USS Bedford ,10.63,2439,3376
Patna ,10.79,1852,3015
SS Sea Witch ,11.67,2798,3743
Argonautica ,11.53,2140,3989
HMS Lydia ,11.44,1105,3773
St. Georges ,11.97,1932,3999
The Inferno ,11.99,2949,3129
U-571  ,12.98,2774,3745
