Name,Arrival Time,TEU,Waiting Cost
HMS Endeavour ,0.26,1199,3310
Turtle  ,0.47,2847,3241
The Wanderer  ,0.82,1543,3273
HMS Solent  ,0.99,2305,3912
USS Thunderfish ,1.15,1576,3949
Sea Star ,1.42,1348,3478
HMS Shag at Sea  ,1.66,1595,3937
USS Intrepid ,2.09,2357,3232
HMS Solent  ,2.2,1192,3150
SS Goliath ,2.55,1775,3433
USS Stingray  ,2.61,2612,3478
HMS Compass Rose ,2.99,2098,3609
USS Abraham Lincoln ,3.2,1974,3909
Yellow Submarine ,3.4,1839,3323
USS Thunderfish ,3.6,2499,3550
USS Haynes ,4.02,1802,3089
USS Sea Tiger ,4.15,2168,3486
Black Hawk ,4.47,1143,3396
SS Essess  ,5.13,2648,3323
HMS Torrin ,5.14,1831,3549
Dulcibella ,5.13,1764,3953
The Flying Wasp ,5.45,2524,3463
Rights-of-Man ,5.9,1968,3301
HMS Lydia ,5.6,2740,3053
USS Belinda ,6.15,1987,3100
African Queen ,6.59,2446,3079
HMS Victoria ,6.71,1569,3099
Belafonte ,7.06,1965,3120
Benthic Explorer ,7.3,2165,3689
Jenny  ,7.29,1387,3388
USS Oakland ,8.13,2456,3813
USS Sawfish ,8.12,2753,3500
Black Pearl ,8.18,2294,3395
The Henrietta  ,8.49,2732,3836
USS Tiger Shark ,8.81,2390,3336
USS Stingray  ,8.79,1919,3642
USS San Pablo ,9.39,1381,3685
USS Caine ,9.35,2088,3345
Jenny  ,9.48,1561,3438
USS Montana ,9.85,2234,3423
Black Pearl ,10.52,1633,3695
SS Antonia Graza ,10.48,2193,3954
HMS Chester ,10.5,2619,3616
SS Goliath ,10.97,2524,3004
Ning-Po  ,11.4,2092,3091
USS Thunderfish ,11.33,1193,3166
Starfish  ,11.97,2681,3022
HMS Sutherland ,11.78,1350,3145
HMS Shag at Sea  ,12.12,1147,3381
USS Tigerfish ,12.38,1311,3375
