Name,Arrival Time,TEU,Waiting Cost
USS Charleston  ,0.25,1324,3854
St. Georges ,0.43,2623,3405
Benthic Explorer ,0.76,2379,3898
HMS Nereid  ,0.98,1547,3693
USS Tiger Shark ,1.23,1476,3472
HMS Torrin ,1.52,1941,3704
SS Essess  ,1.59,2746,3637
SS Minnow Johnson  ,1.84,2168,3295
SS Antonia Graza ,2.22,1663,3205
Batavia Queen ,2.43,2625,3547
HMS Shag at Sea  ,2.7,1474,3541
African Queen ,3.09,2698,3439
SSN Ulysses ,3.26,1022,3921
Proteus  ,3.55,1555,3237
Starfish  ,3.95,1163,3823
Yellow Submarine ,3.85,1727,3666
USS Stingray  ,4.17,1569,3823
Wonkatania ,4.48,1709,3551
Sea Star ,4.73,2362,3787
Hahnchen Maru ,4.93,1507,3206
Jenny  ,5.53,1732,3170
USS Charleston  ,5.85,1732,3633
Black Swan ,5.66,1777,3414
HMS Shag at Sea  ,5.69,2786,3019
USS Starfish ,6.57,2861,3914
SSN Ulysses ,6.33,2578,3707
Argo ,6.9,1682,3303
Starfish  ,6.98,1949,3285
HMS Bedford ,7.38,2958,3503
USS Bedford ,7.59,2165,3520
Rachel ,7.59,2366,3593
Albatross ,7.62,1230,3675
HMS Avenger ,8.29,2077,3880
Black Pearl ,8.47,1553,3002
Aeolus ,8.53,2786,3911
Starfish  ,9.24,1501,3249
Rights-of-Man ,9.39,1922,3090
Yellow Submarine ,9.26,2331,3798
USS Copperfin ,10.05,2340,3987
HMS Viperess ,9.99,1918,3888
USS San Pablo ,10.12,1742,3333
Dulcibella ,10.21,1263,3811
USS Sawfish ,10.91,2544,3893
Aquanaut 3  ,11.34,1402,3775
Elizabeth Dane ,10.74,1161,3458
Argo ,11.45,1641,3589
USS Oakland ,11.62,1367,3823
SS Goliath ,12.26,1277,3946
USS Charleston  ,12.25,1622,3362
Jenny  ,12.37,2507,3938
