Name,Arrival Time,TEU,Waiting Cost
Geronimo ,0.19,2277,3552
HMS Nereid  ,0.29,2553,3353
Geronimo ,0.59,1579,3567
Flying Dutchman ,0.69,2001,3302
Turtle  ,0.82,1829,3537
USS Caine ,1.11,2414,3768
Ning-Po  ,1.21,2288,3534
Dulcibella ,1.58,1645,3503
Pequod ,1.79,1851,3384
USS Aspen ,2.07,1852,3785
Ghost ,2.14,1838,3476
Glencairn ,2.39,1793,3414
Black Swan ,2.78,2632,3446
Deep Quest  ,2.98,2734,3898
SS Claridon ,3.24,2439,3721
USS Starfish ,3.34,2355,3752
Acheron ,3.45,2973,3398
Nathan Ross ,3.88,1260,3766
HMS Viperess ,3.95,1228,3808
Rob Roy ,4.33,1512,3561
SS Essess  ,4.42,1496,3449
Geronimo ,4.84,1263,3683
USS Stingray  ,5.28,2049,3462
Altair ,5.55,2248,3666
SS Chiku Shan ,5.75,1090,3536
Rachel ,5.82,2113,3761
HMS Compass Rose ,5.96,1634,3745
Aquanaut 3  ,6.2,2966,3947
African Queen ,6.33,2688,3330
USS Dragonfish ,6.44,2635,4097
SS Crescent Star,6.63,1691,3410
USS Tigerfish ,6.85,1443,3382
Deep Quest  ,7.07,1079,3575
SS Happy Wanderer ,7.21,1271,3914
USS Tiger Shark ,7.53,1683,3671
HMS Devonshire ,7.78,1822,3780
The Flying Wasp ,8.09,1613,3079
Stealth Ship ,8.45,1855,3387
USS Sawfish ,8.53,1233,3864
USS Caine ,8.81,1410,3887
SS Andes ,8.94,1840,3845
Wonkatania ,9.18,2300,3498
HMS Bedford ,9.75,2726,3553
Love Nest ,10.12,1843,3635
SS Crescent Star,10.35,1213,3582
Black Swan ,10.61,1229,3678
Aeolus ,10.94,2057,3934
HMS Nereid  ,11.15,1226,3964
Ning-Po  ,11.38,1568,3343
Reaper  ,11.57,1584,3498
