Name,Arrival Time,TEU,Waiting Cost
Black Pearl ,0.45,1982,3766
Starfish  ,0.74,2354,3850
SS Venture ,1.19,1959,3445
Rob Roy ,1.3,2991,3689
HMS Lydia ,1.39,2182,3353
HMS Victoria ,1.55,1700,3630
The Wanderer  ,2.28,2541,3391
Gloria N ,2.44,1921,3546
Ning-Po  ,2.64,2714,3838
Jenny  ,2.72,1481,3322
IJN Shinaru ,2.9,2214,3388
Aquanaut 3  ,2.96,2700,4258
The Inferno ,3.21,2934,3320
Ghost ,3.28,1500,3611
HMS Devonshire ,3.47,2559,3363
HMS Nereid  ,4.04,2708,3245
HMS Devonshire ,4.38,2491,3474
SS Sea Witch ,4.65,1139,3800
USS Pequod  ,4.94,1703,3671
Geronimo ,5.09,1852,3729
HMS Endeavour ,5.29,2130,3182
St. Georges ,5.42,1546,3765
Wonkatania ,5.57,1560,2884
Red Witch ,5.64,1320,3210
The Wanderer  ,6.67,1034,3690
USS Montana ,6.81,2478,3577
USS Valhalla ,7.18,1561,3675
SS Crescent Star,7.35,2947,3705
SS Crescent Star,7.44,1768,3548
Elizabeth Dane ,8.1,1853,4284
Wonkatania ,8.33,2412,3744
Black Hawk ,8.58,2141,3759
USS Sea Tiger ,9.08,2484,3588
USS Abraham Lincoln ,9.24,2878,3425
USS Sea Tiger ,9.37,2314,3625
HMS Viperess ,9.56,2601,3748
USS Bedford ,10.24,1296,3283
HMS Solent  ,10.43,2108,3634
USS Poseidon ,10.68,1132,3922
Nathan Ross ,11.04,1406,3504
Hai Peng ,11.24,2237,3732
Arabella ,11.65,1607,3451
Altair ,11.88,2176,3121
SS Sea Witch ,11.97,2702,3361
Hai Peng ,12.03,2840,3635
USS Intrepid ,12.37,2333,3623
USS Tigerfish ,12.59,2956,3465
Pequod ,12.69,1353,3608
Angelina  ,13.06,2857,3732
Empress ,13.46,1099,3317
