Name,Arrival Time,TEU,Waiting Cost
HMS Sutherland ,0.18,2846,3386
HMS Avenger ,0.41,2297,3418
SS Happy Wanderer ,0.62,1877,3953
Black Pearl ,1.21,1192,4129
USS Valhalla ,1.46,1656,3456
HMS Sherwood  ,1.73,2479,3374
Disco Volante ,1.87,2622,3590
Saracen ,2.04,2765,3308
SSNR Seaview ,2.2,1368,3663
Jenny  ,2.53,1466,3863
Dulcibella ,2.8,2861,3829
HMS Bedford ,3.02,2796,3444
Edinburgh Trader ,3.76,1756,3368
Reaper  ,3.87,2579,3628
SS Andes ,4.21,1883,3491
Rights-of-Man ,4.35,2263,3404
Glencairn ,4.45,2450,3678
IJN Shinaru ,4.75,2095,3866
HMS Compass Rose ,4.98,1604,3421
HMS Lydia ,5.22,1792,4289
USS Stingray  ,5.43,2165,3149
HMS Lydia ,5.69,2590,3359
SS Princess Irene,5.99,2173,3555
Belafonte ,6.27,2242,3633
Academic Vladislav Volkov ,6.48,1803,3493
Morning Star ,6.7,2284,3271
Benthic Explorer ,6.8,1398,3735
Sea Star ,7.04,1486,3777
Nathan Ross ,7.39,2448,3824
Angelina  ,7.7,1174,3594
HMS Torrin ,7.82,1480,3620
Benthic Explorer ,8.14,1365,3492
Q Boat ,8.45,1578,3366
HMS Chester ,8.98,1519,3043
USS Aspen ,9.04,2809,3941
USS Stingray  ,9.18,1117,2889
Deep Quest  ,9.28,2635,3478
St. Georges ,9.38,2979,3945
Acheron ,9.52,2780,3434
The Wanderer  ,9.81,1297,3382
HMS Defiant ,10.39,2419,3350
USS Tigerfish ,10.64,1016,4050
The Henrietta  ,10.84,1922,3359
Belafonte ,11.15,2222,3254
SS Goliath ,11.64,2635,3326
Edinburgh Trader ,11.84,2550,3790
USS Davies ,12.29,2784,3536
HMS Avenger ,12.58,2467,3418
USS Sea Tiger ,12.64,1945,3072
HMS Sherwood  ,12.76,1952,4215
