Name,Arrival Time,TEU,Waiting Cost
USS Montana ,0.3,2571,3356
USS Montana ,0.53,1486,3964
Benthic Explorer ,0.75,1435,3841
SS Minnow Johnson  ,0.89,1965,3462
USS Sawfish ,0.96,1620,3485
Poseidon ,1.22,2977,3755
Turtle  ,1.38,2470,2908
Amindra ,1.56,1194,3552
USS Dragonfish ,1.72,1505,3646
The Wanderer  ,2.0,2605,3119
Acheron ,2.32,1397,3888
Aeolus ,2.47,2254,3612
Rights-of-Man ,2.63,2199,3555
Nautilus ,2.83,2403,3721
Saracen ,3.37,2464,3744
SS Happy Wanderer ,3.71,2209,3687
The Wanderer  ,5.1,2429,3812
SSNR Seaview ,5.42,1742,3892
HMS Defiant ,5.58,1799,3913
Empress ,5.66,2266,3328
Ning-Po  ,5.91,1219,3527
Brandenburg ,6.4,1634,3854
Reaper  ,6.57,1842,3587
USS Haynes ,6.8,2781,4531
USS Thunderfish ,6.95,2262,3810
Angelina  ,7.05,1511,3745
Yellow Submarine ,7.11,1420,3522
Argo ,7.33,2730,3824
Mary Deare ,7.74,1451,3937
USS Abraham Lincoln ,8.03,2863,3728
USS Caine ,8.3,1169,3862
SS Chiku Shan ,8.45,2107,3846
USS Dragonfish ,8.61,2987,3695
USS Thunderfish ,8.82,1219,3747
USS Tiger Shark ,9.04,2355,3774
SS Princess Irene,9.12,2644,3864
SS Chiku Shan ,9.33,2789,3683
Red Witch ,9.55,2805,3642
USS Poseidon ,9.72,2883,3107
Wonkatania ,10.07,1417,3993
USS Sea Tiger ,10.34,1915,3746
Reaper  ,10.48,2259,3636
Elizabeth Dane ,10.87,2716,3833
Acheron ,11.03,2344,3624
Angelina  ,11.21,1112,3434
IJN Shinaru ,11.36,1186,3584
HMS Chester ,11.63,1503,3121
Albatross ,11.73,2444,3506
SS Sea Witch ,12.12,2823,3538
The Henrietta  ,12.38,2836,3831
