Name,Arrival Time,TEU,Waiting Cost
Altair ,0.37213232474313884,2712,3488
Sea Star ,0.8853385304413275,2124,3023
Nathan Ross ,0.9891511849913318,1945,3987
HMS Chester ,1.3110496700662877,1094,3258
Nautilus ,1.6125755960047,1141,3395
USS Pequod  ,1.9406255426549912,1146,3417
Black Hawk ,2.0999223912604124,2796,3606
Nathan Ross ,2.3587984926383054,1403,3892
USS Sawfish ,2.692397248171766,1981,3240
USS Intrepid ,3.086260733408854,1375,3316
Ghost ,3.23193971501591,1135,3834
Rob Roy ,3.557797041852646,2131,3047
HMS Devonshire ,4.071885702178098,2389,3141
MS Ergenstrasse ,4.244065545373703,1615,3189
Red Witch ,4.736629754606386,2945,3894
Love Nest ,4.909211071702104,2608,3079
SS Goliath ,5.130718910051339,2376,3537
HMS Sherwood  ,5.353410721458893,1135,3595
Brandenburg ,5.475140788882859,1124,3830
USS Davies ,5.597061848638943,2221,3829
Morning Star ,5.828758724222631,1308,3177
USS Sea Tiger ,6.1368709344012995,2626,3162
Love Nest ,6.465766341697516,2166,3544
Belafonte ,6.690750506713823,1007,3591
HMS Chester ,6.798848607952778,1174,3095
Poseidon ,7.10337509984545,1816,3774
Stealth Ship ,7.277630962684263,2207,3181
Liparus ,7.405464020689536,1590,3244
Q Boat ,7.575825777934768,1612,3664
Orca ,7.786421476035934,1907,3105
Benthic Explorer ,8.025462310159428,2519,3289
USS Reluctant ,8.415248395558885,1520,3916
Nathan Ross ,8.643020848498173,2633,3645
SS Goliath ,8.774521810346316,1971,3254
Elizabeth Dane ,8.925542216725434,2260,3239
HMS Avenger ,9.151106005067849,1322,3367
USS Davies ,9.311458363098934,1138,3805
SSNR Seaview ,9.486906628348887,1113,3607
USS Scotia  ,9.685532564957882,2841,3850
Yellow Submarine ,9.99188695778427,1743,3406
Black Pearl ,10.10964150402245,2246,3050
Pequod ,10.287448332205573,2411,3607
Ulysses ,10.567092026279916,2894,3474
Yellow Submarine ,10.654018803780904,1367,3853
HMS Viperess ,10.775721880683466,2163,3372
HMS Endeavour ,11.11960349502949,1959,3273
Nathan Ross ,11.909345360176312,1723,3500
Sea Cliff  ,12.252147463760085,1247,3767
Elizabeth Dane ,12.367912042738155,1848,3592
Stealth Ship ,12.552514518051535,1998,3182
