Name,Arrival Time,TEU,Waiting Cost
Black Hawk ,0.27,2629,3255
SS Sea Witch ,0.47,1390,3407
Poseidon ,0.81,1160,3686
Saracen ,0.99,1892,3829
Mary Deare ,1.23,2567,3688
USS Haynes ,1.74,2925,3746
USS Thunderfish ,1.99,2515,3658
Poseidon ,2.25,2443,3378
Orca ,2.56,1361,4065
Albatross ,2.8,2603,3274
USS Lansing ,2.97,1810,3249
Hahnchen Maru ,3.32,1047,3487
Q Boat ,3.88,1797,3857
USS Pequod  ,4.11,2399,3374
USS Davies ,4.43,2729,3801
USS Dragonfish ,4.63,2930,3666
SS Essess  ,4.82,2156,3154
Gloria N ,5.0,1209,3335
SS Princess Irene,5.19,2949,3847
HMS Viperess ,5.66,2156,3459
Ning-Po  ,5.77,2422,3929
SS Goliath ,6.13,2001,4063
USS Haynes ,6.37,2721,3823
Geronimo ,6.7,2665,3356
Rob Roy ,6.91,2454,3828
Poseidon ,7.16,2906,3561
Black Swan ,7.35,2383,3244
Pequod ,7.46,1666,3861
HMS Victoria ,7.57,2041,3436
SS Essess  ,7.75,1501,3485
HMS Sea Tiger ,8.0,2242,3693
SS Britannic ,8.04,1426,3637
Argonautica ,8.25,2237,3429
Hai Peng ,8.34,1750,3513
USS Copperfin ,8.53,1694,3628
HMS Endeavour ,8.89,2408,3868
St. Georges ,9.03,2085,3916
SS Goliath ,9.23,1340,3901
HMS Torrin ,9.33,2509,3411
Black Pearl ,9.49,2068,3597
Flying Dutchman ,9.64,2333,3943
SS Essess  ,9.83,2044,3245
Altair ,10.13,1839,3587
Acheron ,10.41,1773,3811
USS Dragonfish ,10.58,2245,3262
The Flying Wasp ,11.36,1457,3655
SS Claridon ,11.45,1390,4027
USS Echo ,11.6,1042,3461
USS Tigerfish ,11.9,2309,3233
USS Bedford ,12.13,2160,3321
