Name,Arrival Time,TEU,Waiting Cost
Saracen ,0.25,1096,3340
Poseidon ,0.51,2403,3536
Morning Star ,0.74,2997,3445
USS Abraham Lincoln ,1.11,1662,3397
USS Echo ,1.13,2812,3371
HMS Devonshire ,1.48,1510,3409
Sea Cliff  ,1.74,2639,3975
Brandenburg ,2.05,2294,3278
Rights-of-Man ,2.21,1708,3741
HMS Defiant ,2.44,1002,3844
The Henrietta  ,2.67,2451,3271
USS Oakland ,3.15,2338,3293
USS Montana ,3.34,1041,3676
USS Valhalla ,3.58,2539,3726
Nathan Ross ,3.81,1818,3582
Rights-of-Man ,3.69,1612,3023
MS Ergenstrasse ,4.36,1722,3535
USS Caine ,4.73,2713,3296
HMS Saltash Castle ,4.72,1919,3760
Arabella ,4.99,2320,3618
IJN Shinaru ,5.09,1211,3519
HMS Torrin ,5.57,2904,3818
HMS Bedford ,6.09,2495,3224
Belafonte ,5.8,2604,3344
USS Oakland ,6.22,2699,3844
HMS Saltash Castle ,6.51,2502,3085
HMS Saltash Castle ,6.84,1653,3427
Caledonia II  ,6.88,2418,3771
USS Echo ,7.25,2812,3199
SS Britannic ,7.62,1123,3724
USS Montana ,7.76,1092,3514
USS Stingray  ,7.97,2940,3484
USS Oakland ,8.64,1078,3228
SS Chiku Shan ,8.52,2182,3033
SS Britannic ,8.3,2198,3699
SS Princess Irene,8.49,1749,3789
HMS Sutherland ,9.28,1980,3129
Love Nest ,9.42,1333,3837
Reaper  ,10.25,2045,3580
HMS Nereid  ,9.85,1349,3909
St. Georges ,10.34,2682,3538
SS Venture ,10.34,1782,3935
Batavia Queen ,10.75,2924,3136
Arabella ,10.74,1427,3749
Aquanaut 3  ,11.21,1061,3379
Argo ,11.25,1599,3816
USS Tigerfish ,11.69,1334,3694
HMS Nereid  ,11.68,1570,3546
Black Pearl ,12.23,1935,3578
Red Dragon  ,12.4,1241,3800
