Name,Arrival Time,TEU,Waiting Cost
USS Starfish ,0.13,1412,3537
SS Britannic ,0.33,1401,3999
Deep Quest  ,0.59,1717,3660
Liparus ,0.75,1508,3424
MS Ergenstrasse ,0.91,1872,3425
SS Chiku Shan ,1.11,2698,3657
Hahnchen Maru ,1.23,1258,3605
Benthic Explorer ,1.31,1329,3476
HMS Sea Tiger ,1.6,1213,3891
USS Charleston  ,1.73,2544,4044
HMS Lydia ,1.84,2832,3991
Morning Star ,1.98,2073,3728
USS Starfish ,2.18,1645,3639
Acheron ,2.48,1412,4264
Orca ,2.62,2581,3109
HMS Shag at Sea  ,2.68,1389,3365
HMS Sutherland ,2.79,1539,3780
USS Abraham Lincoln ,2.96,1767,3371
Black Swan ,3.05,2431,3350
Disco Volante ,3.28,1710,3942
Angelina  ,3.35,1909,3625
Morning Star ,3.47,1244,3480
USS Poseidon ,3.63,2980,3542
Dulcibella ,3.92,2534,3679
Love Nest ,4.24,1328,4020
Brandenburg ,4.56,2745,3496
The Flying Wasp ,4.74,2572,3623
Gloria N ,4.79,1400,3927
USS Thunderfish ,5.44,2684,3495
The Henrietta  ,5.62,2212,3956
Brandenburg ,5.81,2844,3849
SS Venture ,6.33,2959,3122
Black Hawk ,6.47,2017,3583
Nautilus ,6.6,1749,3530
USS Sawfish ,6.71,1673,4012
SS Essess  ,6.94,2169,3458
Liparus ,7.37,1276,3565
USS Sawfish ,7.73,1177,3085
Sea Cliff  ,7.83,1578,3421
Glencairn ,8.31,2322,3706
USS Reluctant ,8.58,2365,3645
Patna ,8.99,1528,3176
SS Essess  ,9.14,2602,3808
HMS Viperess ,9.18,1554,3467
HMS Interceptor ,9.56,1787,3859
Elizabeth Dane ,9.7,2142,3941
African Queen ,9.91,2070,3610
USS Copperfin ,10.23,1944,4004
Orca ,10.62,1471,3310
Poseidon ,10.7,2727,3922
