Name,Arrival Time,TEU,Waiting Cost
Rights-of-Man ,0.26,1525,3074
USS Charleston  ,0.63,1582,3335
HMS Venus ,0.91,2576,3587
USS Aspen ,1.11,1224,3227
Ghost ,1.75,1885,3384
Ning-Po  ,2.18,1562,3788
USS Montana ,2.39,1986,3009
HMS Saltash Castle ,2.56,1998,3648
SS Essess  ,2.81,2908,3563
The Wanderer  ,3.09,2838,3774
SS Essess  ,3.23,2805,3833
Geronimo ,3.57,2285,3490
HMS Compass Rose ,3.81,2065,3471
Hahnchen Maru ,4.01,1214,3453
USS Valhalla ,4.14,1827,3292
HMS Solent  ,4.49,1984,3362
USS Dragonfish ,5.1,1528,3940
HMS Sherwood  ,5.31,2540,3923
USS Scotia  ,5.51,1727,3806
USS Pequod  ,5.82,2847,3393
Disco Volante ,6.01,2957,3246
Geronimo ,6.47,2984,3450
HMS Lydia ,6.67,2527,3594
USS Davies ,6.77,2791,3353
Red Dragon  ,6.89,2675,3611
Edinburgh Trader ,7.07,2334,4038
USS Bedford ,7.14,1876,3381
Yellow Submarine ,7.25,2680,3169
HMS Avenger ,7.65,2383,3586
Empress ,7.83,2024,3581
USS Dragonfish ,8.02,1996,4046
HMS Interceptor ,8.31,2752,3273
Pequod ,8.76,1075,3322
HMS Saltash Castle ,8.84,2433,4109
The Flying Wasp ,9.09,2188,3996
Aquanaut 3  ,9.2,2382,3340
SS Claridon ,9.3,2691,3799
USS Haynes ,9.46,1409,3850
USS Charleston  ,9.6,1976,3038
SS Minnow Johnson  ,10.12,2711,3695
Q Boat ,10.36,2821,3542
Liparus ,10.56,2939,3326
Patna ,10.64,2517,3937
USS Lansing ,11.14,1919,4220
Geronimo ,11.32,2228,3479
Benthic Explorer ,11.62,2508,3848
Batavia Queen ,11.91,1097,3588
Argonautica ,12.03,2341,2960
HMS Sea Tiger ,12.28,1856,3854
HMS Endeavour ,12.6,2661,3673
