Name,Arrival Time,TEU,Waiting Cost
USS Starfish ,0.44,2299,3051
Angelina  ,0.57,1725,3516
Q Boat ,0.75,1726,3640
Benthic Explorer ,0.89,2304,3720
HMS Compass Rose ,1.03,1073,3942
Dulcibella ,1.1,2423,3052
Proteus  ,1.27,2921,3543
USS Lansing ,1.44,1938,3590
SS Andes ,1.83,2351,3288
Glencairn ,1.98,2900,3558
USS Scotia  ,2.3,2893,3426
Amindra ,2.4,1224,3728
USS Sea Tiger ,2.59,1853,3710
HMS Endeavour ,3.34,2817,4178
SS Happy Wanderer ,3.64,1042,3518
Aquanaut 3  ,3.79,1052,3400
Hai Peng ,4.13,1322,3905
HMS Solent  ,4.38,2666,3682
USS Tigerfish ,4.57,1966,3137
HMS Lydia ,4.81,2321,3999
USS Echo ,5.08,2676,3413
SS Essess  ,5.22,1891,3950
SS Essess  ,5.3,2349,3939
HMS Solent  ,5.64,2347,3513
Q Boat ,5.77,2215,3874
Immer Essen ,5.89,1189,3489
Reaper  ,6.38,2452,3813
Geronimo ,6.5,1358,3741
HMS Chester ,6.7,2162,3656
HMS Defiant ,6.95,1436,3428
HMS Shag at Sea  ,7.1,1924,4031
Caledonia II  ,7.46,1815,3916
SS Britannic ,7.51,2493,3119
Geronimo ,7.98,1583,3759
Edinburgh Trader ,8.2,1249,3328
USS Montana ,8.36,1360,4153
Deep Quest  ,8.49,2249,3445
HMS Chester ,9.18,1096,3785
Saracen ,9.59,2120,3788
IJN Shinaru ,9.8,2883,3486
HMS Devonshire ,10.01,1798,2819
USS Davies ,10.26,1594,3553
Black Pearl ,10.44,2662,3461
USS Caine ,10.49,2987,3399
USS Lansing ,10.65,2048,3295
Poseidon ,10.74,2024,3582
Acheron ,10.89,1855,3702
Disco Volante ,11.04,1749,3487
Academic Vladislav Volkov ,11.48,2822,3602
Ning-Po  ,11.87,2473,3565
