Name,Arrival Time,TEU,Waiting Cost
SS Minnow Johnson  ,0.21,1618,3682
HMS Viperess ,0.5,2264,4067
Red Dragon  ,0.89,2497,4080
Stealth Ship ,1.1,1352,3253
Q Boat ,1.56,2640,3505
Black Swan ,1.76,2235,3281
USS Lansing ,1.95,1128,3516
Black Pearl ,2.18,1401,3307
SS Venture ,2.29,1975,3387
USS Dragonfish ,2.45,1626,3191
Ulysses ,2.67,1904,3490
SS Sea Witch ,3.33,1217,3654
Nathan Ross ,3.69,1413,3196
SS Sea Witch ,3.88,1909,4060
Red Witch ,4.0,1857,3457
SS Sea Witch ,4.19,1887,3411
USS Aspen ,4.38,2011,3121
SS Britannic ,5.2,1595,3924
HMS Sea Tiger ,5.28,1064,3580
HMS Devonshire ,5.4,1708,3463
Morning Star ,5.77,1538,2983
Hai Peng ,6.04,2865,2912
USS Abraham Lincoln ,6.43,2477,3732
USS Haynes ,6.6,2411,3499
IJN Shinaru ,6.92,2171,3411
The Henrietta  ,7.15,1500,3403
Altair ,7.71,2778,3826
African Queen ,7.89,1071,4064
USS Tigerfish ,8.08,1128,3620
USS Caine ,8.49,1522,3683
USS Dragonfish ,8.78,2507,3827
SS Crescent Star,9.02,1477,3437
Immer Essen ,9.17,2352,3371
Academic Vladislav Volkov ,9.25,1805,3101
Deep Quest  ,9.62,2389,3745
Disco Volante ,9.8,2022,3444
The Wanderer  ,10.53,2061,3658
HMS Saltash Castle ,10.68,1923,3904
HMS Interceptor ,10.79,1296,3498
Disco Volante ,11.05,2877,3441
USS Echo ,11.68,1467,3152
USS Starfish ,11.79,1863,3513
USS Starfish ,11.9,2508,3880
HMS Venus ,12.13,1974,3682
Sea Cliff  ,12.22,1684,3416
Nautilus ,12.5,2884,3342
HMS Lydia ,12.62,2347,3561
Geronimo ,13.05,1279,3215
USS Abraham Lincoln ,13.4,1404,3410
SS Essess  ,13.5,1597,3434
