Name,Arrival Time,TEU,Waiting Cost
HMS Viperess ,0.21,2987,3604
The Henrietta  ,0.58,2067,3124
Red Witch ,0.78,1844,3385
African Queen ,0.98,1808,3088
USS Intrepid ,1.15,1287,3667
SS Happy Wanderer ,1.44,2037,3581
SS Britannic ,1.76,1603,3234
Proteus  ,2.13,1947,3171
Black Swan ,2.25,1166,3502
USS Abraham Lincoln ,2.49,2119,3326
USS Thunderfish ,2.74,2840,3626
Patna ,2.89,2246,3852
Morning Star ,3.22,1602,3547
USS Reluctant ,3.37,1676,3459
Dulcibella ,3.72,1862,3879
HMS Solent  ,4.04,1207,3260
Red Dragon  ,4.43,2965,3012
SSN Ulysses ,4.48,2197,3845
Flying Dutchman ,4.55,1875,3717
Red October ,5.22,2610,3494
USS Intrepid ,5.39,1328,3825
U-571  ,5.56,2414,3504
Red October ,5.74,2810,3491
HMS Saltash Castle ,6.04,2478,3407
USS Echo ,6.1,2816,3583
Liparus ,6.38,1029,3880
HMS Viperess ,7.05,2528,3923
Empress ,6.89,2462,3633
Arabella ,7.12,2541,3003
Deep Quest  ,7.49,2933,3535
Sea Star ,7.74,1642,3890
Rachel ,7.72,2502,3275
Aquanaut 3  ,8.3,1676,3808
Amindra ,8.73,1002,3485
SS Chiku Shan ,9.04,2703,3516
SS Venture ,9.22,2801,3864
Rob Roy ,9.65,1427,3837
HMS Avenger ,9.2,1933,3788
Angelina  ,9.48,2676,3296
Poseidon ,9.94,2121,3995
USS Sawfish ,10.12,1999,3660
HMS Chester ,10.06,2614,3060
SSNR Seaview ,10.71,1996,3412
Black Hawk ,11.28,2869,3877
Yellow Submarine ,11.65,1215,3584
The Wanderer  ,12.08,2707,3659
Deep Quest  ,11.67,2049,3145
USS Valhalla ,12.23,1347,3745
HMS Chester ,12.52,2408,3256
USS Caine ,12.5,2349,3827
