Name,Arrival Time,TEU,Waiting Cost
Argonautica ,0.26,1921,3743
Flying Dutchman ,0.42,2938,3470
Elizabeth Dane ,0.6,2711,3328
USS Caine ,0.94,1301,3335
SS Claridon ,1.23,2611,3626
HMS Victoria ,1.49,1149,3639
USS Aspen ,1.78,1522,3715
Immer Essen ,1.98,1224,3949
HMS Compass Rose ,2.28,2424,3482
USS Davies ,2.47,2555,3348
HMS Sea Tiger ,2.54,1437,3258
Argonautica ,2.89,2372,3413
Turtle  ,3.4,1932,3201
Starfish  ,3.48,2603,3782
Aeolus ,3.84,2608,3526
USS Copperfin ,4.13,1963,3623
SSN Ulysses ,4.16,1539,3947
USS Caine ,4.6,1199,3084
SS Essess  ,4.76,1805,3073
HMS Chester ,4.85,2720,3311
USS Thunderfish ,5.36,2468,3948
USS Belinda ,5.52,1178,3305
Jenny  ,5.84,2191,3494
SS Venture ,5.76,1268,3581
Ghost ,6.15,2454,3784
Belafonte ,5.95,1665,3638
HMS Chester ,6.66,2344,3922
HMS Compass Rose ,7.19,2804,3930
Saracen ,7.46,2960,3415
HMS Viperess ,7.32,2237,3497
USS Thunderfish ,7.76,2025,3585
Nathan Ross ,8.24,2573,3620
USS Aspen ,8.23,2796,3842
Arabella ,8.54,1364,3096
USS Charleston  ,8.69,2582,3400
Disco Volante ,9.24,1418,3231
USS Sawfish ,9.35,1808,3024
HMS Sherwood  ,9.47,1889,3969
USS Abraham Lincoln ,9.73,2567,3439
HMS Defiant ,9.92,2524,3544
USS Abraham Lincoln ,10.53,1737,3244
Liparus ,10.74,2673,3319
USS Pequod  ,10.7,1893,3906
HMS Torrin ,10.78,2979,3228
USS San Pablo ,11.48,1826,3029
USS Sea Tiger ,11.44,2133,3899
IJN Shinaru ,11.77,2831,3773
Starfish  ,11.97,1038,3533
Brandenburg ,11.9,1341,3666
Empress ,12.1,2699,3094
