Name,Arrival Time,TEU,Waiting Cost
Rachel ,0.22,1724,3207
HMS Viperess ,0.46,2360,3705
USS Reluctant ,0.69,1218,3307
Argonautica ,1.0,1154,3710
USS Belinda ,1.22,2046,3156
Love Nest ,1.51,2575,3286
SS Essess  ,1.76,2235,3571
Brandenburg ,2.08,2386,3261
Sea Star ,2.23,1376,3929
SSNR Seaview ,2.58,2941,3481
Angelina  ,2.65,2914,3733
SSN Ulysses ,2.93,2952,3856
HMS Compass Rose ,3.19,2950,3173
African Queen ,3.71,1471,3316
SS Andes ,3.77,2264,3645
USS Oakland ,3.94,1506,3264
Elizabeth Dane ,4.14,2506,3264
USS Charleston  ,4.52,1944,3420
Black Pearl ,5.01,1911,3070
USS Tiger Shark ,4.75,1373,3569
HMS Shag at Sea  ,5.28,1887,3024
USS Dragonfish ,5.35,1353,3650
The Henrietta  ,5.6,1016,3345
Reaper  ,5.81,2517,3269
Empress ,6.29,2024,3936
Red October ,6.71,2408,3871
Starfish  ,6.58,1136,3537
USS Tiger Shark ,7.21,2682,3881
USS Poseidon ,7.16,2870,3983
USS Reluctant ,7.56,1645,3604
Reaper  ,7.89,1393,3467
MS Ergenstrasse ,7.83,2369,3049
The Flying Wasp ,8.16,1555,3577
Acheron ,8.55,1125,3637
USS Haynes ,8.78,2077,3143
Q Boat ,9.1,2125,3995
SS Britannic ,9.49,1396,3174
Red October ,9.56,1882,3394
USS Thunderfish ,9.83,1299,3132
Hai Peng ,10.24,2595,3031
Belafonte ,10.28,2278,3759
SS Sea Witch ,10.67,1412,3535
HMS Sherwood  ,10.7,1647,3350
Aquanaut 3  ,10.82,2507,3892
USS Charleston  ,11.1,2116,3503
Morning Star ,11.33,2694,3445
Liparus ,11.91,1724,3422
Proteus  ,11.99,2860,3389
Ghost ,12.3,2328,3048
Sea Cliff  ,13.33,2173,3691
