Name,Arrival Time,TEU,Waiting Cost
Starfish  ,0.19,1905,3210
SSNR Seaview ,0.36,2033,3136
HMS Torrin ,0.79,1132,3629
SS Goliath ,0.94,1497,4051
Jenny  ,1.12,1172,3342
USS Reluctant ,1.29,1857,3752
Argo ,1.43,1162,3337
HMS Compass Rose ,1.6,1546,3859
Albatross ,1.8,1375,3563
USS Abraham Lincoln ,1.95,1586,3876
USS Sawfish ,2.09,1790,3896
Red October ,2.32,1335,3485
Proteus  ,2.57,2446,3364
Elizabeth Dane ,3.3,1967,3623
USS San Pablo ,3.6,2184,4102
SS Claridon ,3.84,1080,3339
SS Antonia Graza ,4.12,1081,3789
Empress ,4.39,1989,3728
SS Antonia Graza ,4.48,2119,3599
Liparus ,4.69,1225,3523
HMS Interceptor ,4.84,1370,3629
The Inferno ,5.02,1814,3654
SS Essess  ,5.2,1372,3505
Gloria N ,5.4,1590,3920
SSNR Seaview ,5.64,2101,3446
Black Hawk ,5.77,1016,3652
Albatross ,6.16,1257,3287
SS Minnow Johnson  ,6.27,2132,4212
Argo ,6.44,1394,3098
Jenny ,6.73,2190,3781
Benthic Explorer ,7.03,1759,3460
SS Claridon ,7.11,1914,3626
Yellow Submarine ,7.29,1098,3846
Rob Roy ,7.43,2828,3399
Liparus ,7.53,2866,3310
USS Tiger Shark ,7.81,1515,3642
USS Intrepid ,7.85,1430,3260
Liparus ,8.29,1054,3541
HMS Sea Tiger ,8.47,2264,3461
Rights-of-Man ,8.63,2486,3263
IJN Shinaru ,8.87,1343,4005
HMS Sutherland ,9.36,1610,3677
Liparus ,9.76,2121,3178
USS Sawfish ,9.94,2359,3217
USS Aspen ,10.13,2796,3351
Empress ,10.24,2045,3374
Stealth Ship ,10.35,1591,3381
Rachel ,10.43,1418,3954
USS Copperfin ,10.56,2816,3457
Ulysses ,11.15,1736,3347
