Name,Arrival Time,TEU,Waiting Cost
Argo ,0.21,1981,3821
USS Starfish ,0.53,1065,3915
Hai Peng ,0.79,1235,3913
HMS Saltash Castle ,0.98,1392,3355
MS Ergenstrasse ,1.29,1783,3991
Amindra ,1.47,1676,3126
Acheron ,1.8,2615,3047
SS Sea Witch ,2.11,2813,3578
Amindra ,2.18,1495,3321
Albatross ,2.46,2551,3819
Morning Star ,2.68,2093,3702
USS Haynes ,3.14,2760,3538
Arabella ,3.25,1290,3125
USS Aspen ,3.48,1421,3181
USS Caine ,3.94,2031,3659
HMS Venus ,3.78,2489,3093
USS Charleston  ,4.16,1974,3910
SSN Ulysses ,4.54,1991,3151
The Flying Wasp ,4.73,2455,3049
Elizabeth Dane ,4.91,2801,3005
SS Antonia Graza ,5.03,1223,3327
Yellow Submarine ,5.41,2747,3359
HMS Nereid  ,5.62,2918,3859
The Henrietta  ,6.01,2882,3820
Flying Dutchman ,6.4,1372,3813
USS Lansing ,6.28,2664,3993
USS Haynes ,7.01,1593,3590
USS Echo ,6.85,1668,3153
HMS Defiant ,7.47,1480,3271
USS Reluctant ,7.49,2012,3194
SS Venture ,7.84,2390,3760
Stealth Ship ,7.89,2765,3178
The Wanderer  ,8.45,2090,3998
SS Chiku Shan ,8.55,1833,3624
HMS Venus ,8.52,1707,3649
HMS Torrin ,9.21,2361,3400
Disco Volante ,9.29,2805,3886
USS Starfish ,9.46,2467,3603
USS Dragonfish ,9.55,2966,3214
Ghost ,9.84,2662,3217
USS Aspen ,9.91,2873,3968
HMS Torrin ,10.28,2379,3335
SS Chiku Shan ,11.03,1959,3239
USS Dragonfish ,11.09,2220,3845
MS Ergenstrasse ,11.44,1636,3660
SSNR Seaview ,11.37,1656,3838
Ning-Po  ,11.7,1688,3468
St. Georges ,11.87,1430,3949
HMS Torrin ,12.54,1631,3897
Rachel ,12.37,1905,3217
