Name,Arrival Time,TEU,Waiting Cost
St. Georges ,0.3,2762,3493
Morning Star ,0.56,1834,3472
Ning-Po  ,0.75,1251,3915
HMS Avenger ,0.97,1118,3636
Altair ,1.25,1618,3401
USS Dragonfish ,1.45,2107,3930
Brandenburg ,1.86,2770,3445
Glencairn ,2.04,2015,3667
Caledonia II  ,2.13,2069,3717
IJN Shinaru ,2.49,1722,3465
The Henrietta  ,2.72,2618,3098
HMS Viperess ,2.92,1426,3278
Orca ,3.2,1819,3799
Argonautica ,3.68,2210,3684
Love Nest ,4.06,2158,3567
USS Caine ,3.92,1159,3994
SSNR Seaview ,4.27,2147,3780
Love Nest ,4.71,1815,3063
Elizabeth Dane ,4.82,2974,3924
USS Starfish ,4.92,2453,3713
Red Dragon  ,5.35,2467,3823
USS Tiger Shark ,5.44,1816,3987
Morning Star ,5.84,1456,3434
Dulcibella ,5.99,1947,3627
The Wanderer  ,6.55,2963,3327
Red Dragon  ,6.24,1484,3548
USS Aspen ,6.89,1998,3711
Liparus ,7.34,2044,3682
Red October ,7.28,1468,3935
Proteus  ,7.67,2329,3668
SS Minnow Johnson  ,7.81,2818,3567
SS Britannic ,8.04,1655,3817
USS Echo ,8.32,1245,3121
Ghost ,8.5,1939,3569
SS Happy Wanderer ,8.9,2640,3906
HMS Saltash Castle ,9.07,1723,3377
Ghost ,9.0,1614,3083
SS Chiku Shan ,9.67,1272,3365
HMS Nereid  ,9.91,2814,3151
Hahnchen Maru ,9.81,2329,3587
SS Princess Irene,10.09,1268,3840
Wonkatania ,10.25,1062,3702
St. Georges ,10.41,1218,3887
Nathan Ross ,11.07,2578,3964
Elizabeth Dane ,10.97,1352,3407
Rachel ,11.38,1940,3647
Academic Vladislav Volkov ,11.53,1782,3238
Rachel ,12.08,1571,3708
HMS Chester ,12.28,2025,3672
Ning-Po  ,12.64,1407,3211
