Name,Arrival Time,TEU,Waiting Cost
The Wanderer  ,0.23,2608,3603
USS Sawfish ,0.51,2524,3341
USS Tigerfish ,0.74,2242,3056
The Inferno ,1.02,1681,3260
Starfish  ,1.18,2024,3566
USS Thunderfish ,1.38,2647,3566
USS Starfish ,1.87,1760,3274
Deep Quest  ,2.16,2420,3165
SS Sea Witch ,2.23,2575,3052
HMS Victoria ,2.65,2073,3059
Liparus ,2.81,1715,3035
Flying Dutchman ,3.18,2019,3965
SS Antonia Graza ,3.26,1777,3232
SS Minnow Johnson  ,3.5,2683,3075
SS Minnow Johnson  ,3.79,2825,3398
HMS Shag at Sea  ,3.99,1271,3669
USS Starfish ,3.97,2433,3960
Ulysses ,4.61,2371,3622
Nathan Ross ,4.75,1604,3533
HMS Avenger ,4.81,1552,3165
Aeolus ,5.36,1104,3571
USS Haynes ,5.29,1386,3910
Academic Vladislav Volkov ,5.6,2276,3263
USS Sea Tiger ,5.74,2366,3681
USS Haynes ,6.21,1568,3523
USS Bedford ,6.45,2075,3543
USS Starfish ,6.63,1678,3820
SS Happy Wanderer ,7.14,1034,3272
Black Swan ,7.3,2407,3509
SSN Ulysses ,7.4,2340,3342
HMS Venus ,7.67,1068,3100
Sea Star ,8.16,1345,3679
Red Witch ,8.13,1669,3663
Pequod ,8.53,2677,3985
SS Venture ,8.85,2649,3209
USS Poseidon ,9.28,1943,3426
SS Sea Witch ,9.96,2787,3867
Edinburgh Trader ,9.61,2280,3980
USS Copperfin ,9.83,2048,3429
USS Reluctant ,9.93,2128,3993
Aquanaut 3  ,10.57,2437,3371
Wonkatania ,10.81,2605,3090
SS Claridon ,10.67,1105,3627
Hahnchen Maru ,11.0,1035,3947
USS Davies ,11.05,1153,3065
Liparus ,11.68,1062,3829
USS Haynes ,11.46,1291,3087
HMS Defiant ,11.71,1392,3047
The Henrietta  ,12.44,2379,3483
USS Caine ,12.4,2848,3543
