Name,Arrival Time,TEU,Waiting Cost
Dulcibella ,0.1,2026,3448
HMS Interceptor ,0.22,2107,3528
The Henrietta  ,0.51,2832,3563
Argo ,0.68,2749,3618
SS Essess  ,0.92,2529,3407
HMS Venus ,1.13,1914,3668
Stealth Ship ,1.3,1390,3208
Edinburgh Trader ,1.64,1366,3679
SS Venture ,1.95,2036,3500
USS Thunderfish ,2.36,1746,3331
HMS Devonshire ,2.53,1093,3457
HMS Solent  ,2.88,2127,3383
HMS Sea Tiger ,3.4,2904,3565
African Queen ,3.66,1660,3593
USS Caine ,3.78,2039,3242
USS Lansing ,3.92,1229,3552
USS Montana ,4.12,1517,3886
Red Dragon  ,4.28,1248,3576
SS Antonia Graza ,4.46,2610,3650
USS Copperfin ,4.76,1835,3415
Argo ,5.02,1287,3953
USS Sawfish ,5.28,1672,3666
Arabella ,5.72,1893,3628
SS Antonia Graza ,5.91,2130,3268
Gloria N ,6.08,1585,3505
USS Stingray  ,6.29,1702,3743
Benthic Explorer ,6.48,2117,3655
Nathan Ross ,6.64,1427,3673
USS Stingray  ,6.78,2324,3914
Glencairn ,6.88,2481,3845
HMS Victoria ,7.27,2248,3401
HMS Sherwood  ,7.64,1214,3421
HMS Compass Rose ,7.74,2760,3273
SSN Ulysses ,8.01,1507,3703
HMS Victoria ,8.04,1769,3113
HMS Viperess ,8.15,1856,3020
SS Andes ,8.25,1851,3173
Poseidon ,8.49,1004,3523
HMS Interceptor ,8.92,2608,3812
Nautilus ,9.49,2347,2744
Albatross ,9.68,2021,3256
USS Scotia  ,10.03,2183,3875
The Flying Wasp ,10.58,1485,3979
USS Stingray  ,10.72,2648,3139
USS Dragonfish ,11.01,2114,3512
Red Witch ,11.13,1263,3931
Wonkatania ,11.32,1348,3622
HMS Victoria ,11.45,2015,3024
USS Valhalla ,11.64,2454,3687
Love Nest ,11.87,1444,3510
