Name,Arrival Time,TEU,Waiting Cost
Orca ,0.27,1880,3483
Geronimo ,0.52,2791,3824
Orca ,0.8,1030,3174
Nautilus ,0.95,2245,3757
HMS Lydia ,1.34,1405,3958
Yellow Submarine ,1.51,2159,3037
MS Ergenstrasse ,1.81,1573,3771
Red Witch ,1.96,1302,3230
Acheron ,2.28,1778,3324
Love Nest ,2.47,1488,3309
USS Bedford ,2.7,1136,3902
HMS Chester ,3.02,1410,3808
Arabella ,3.39,2988,3427
HMS Avenger ,3.46,2661,3827
Wonkatania ,3.9,2624,3790
Ning-Po  ,3.78,2928,3923
Ghost ,4.03,2445,3282
Deep Quest  ,4.44,2745,3334
USS Tiger Shark ,4.81,1988,3925
SS Minnow Johnson  ,4.81,2641,3900
USS Intrepid ,5.17,1095,3197
USS Poseidon ,5.56,1326,3189
USS Sawfish ,5.56,1259,3106
HMS Sutherland ,6.18,2221,3561
Liparus ,6.32,2722,3491
Brandenburg ,6.65,1810,3484
Nautilus ,6.71,2695,3286
Ulysses ,7.08,2865,3974
SS Princess Irene,7.15,2302,3876
SS Britannic ,7.38,1986,3810
Sea Star ,7.52,1297,3732
HMS Viperess ,7.96,1223,3851
SS Goliath ,8.36,1263,3983
USS Valhalla ,8.44,2048,3516
USS Haynes ,8.61,2301,3863
USS Stingray  ,9.38,2658,3085
HMS Torrin ,9.05,1814,3089
Ulysses ,9.41,1296,3724
Academic Vladislav Volkov ,9.53,2918,3333
Red Witch ,10.01,1189,3731
Reaper  ,10.26,1691,3885
HMS Victoria ,10.73,2607,3325
Love Nest ,10.9,2216,3150
Pequod ,11.04,2069,3604
Aquanaut 3  ,11.19,1564,3572
Amindra ,11.7,1590,3258
Wonkatania ,11.45,2057,3547
USS Poseidon ,11.71,1369,3266
HMS Saltash Castle ,12.49,2312,3346
HMS Avenger ,12.35,2207,3825
