Name,Arrival Time,TEU,Waiting Cost
U-571  ,0.41,2641,3597
USS Pequod  ,0.53,1375,3850
Ghost ,0.73,2890,3029
HMS Viperess ,1.02,2716,4001
Rachel ,1.46,1268,3427
Amindra ,1.53,1133,3859
SS Britannic ,1.61,1564,3861
USS Thunderfish ,1.85,1986,3907
Acheron ,2.39,1953,3351
USS Oakland ,2.51,1349,3389
Red Dragon  ,2.62,2076,3576
Angelina  ,2.93,2953,3221
SS Sea Witch ,3.03,2326,3342
Amindra ,3.1,2704,3541
Dulcibella ,3.28,1963,3887
Nautilus ,3.41,2829,4212
SS Britannic ,3.62,2901,3648
Hai Peng ,3.84,2806,2997
USS Montana ,3.94,2492,3686
Red October ,4.12,2483,3453
Geronimo ,4.3,1822,3517
Hahnchen Maru ,4.44,1729,3671
HMS Venus ,4.67,2935,4441
Nathan Ross ,5.26,1132,3520
Albatross ,5.38,2688,3569
Angelina  ,5.83,2178,3620
USS San Pablo ,5.95,2871,3962
SS Claridon ,6.88,2847,3527
USS Thunderfish ,7.14,1824,3552
USS Sea Tiger ,7.33,2496,3476
Arabella ,8.0,1742,4003
HMS Victoria ,8.16,2774,4174
Black Hawk ,8.28,1123,3788
St. Georges ,8.49,2250,3704
HMS Solent  ,8.8,2555,3795
Immer Essen ,9.2,1923,3960
IJN Shinaru ,9.64,2367,3112
HMS Interceptor ,9.89,1640,3531
Reaper  ,10.37,1886,3156
Sea Star ,10.85,2788,3476
USS Haynes ,11.09,2985,3603
Ulysses ,11.22,1635,3628
HMS Interceptor ,12.04,2779,3369
USS Scotia  ,12.44,2403,3760
Geronimo ,12.54,1266,3409
USS Starfish ,12.85,1165,3550
Batavia Queen ,13.19,1998,2906
The Flying Wasp ,13.26,1708,4008
HMS Nereid  ,13.79,2559,3610
USS San Pablo ,14.03,1597,3798
