Name,Arrival Time,TEU,Waiting Cost
USS Belinda ,0.29,2136,3269
SSNR Seaview ,0.57,1869,3899
USS Starfish ,0.94,1214,3553
Ning-Po  ,1.23,2832,3377
Starfish  ,1.34,1372,3943
Stealth Ship ,1.52,1026,3477
Red Dragon  ,1.72,1356,3704
Arabella ,1.89,1146,3765
USS Thunderfish ,2.26,1053,3366
USS Sea Tiger ,2.65,2254,3038
Proteus  ,2.77,2209,3865
USS Copperfin ,2.83,2423,3547
U-571  ,2.92,2868,3529
SS Antonia Graza ,3.07,1202,3703
SS Claridon ,3.36,1716,3978
SS Goliath ,3.92,2482,4229
HMS Endeavour ,4.03,1131,3589
Argonautica ,4.4,1591,3318
USS Echo ,4.53,1166,3878
The Wanderer  ,4.63,2790,3648
USS Poseidon ,4.89,1992,4465
Proteus  ,5.22,2135,3953
SS Andes ,5.41,1753,4094
Amindra ,5.53,1277,4190
Yellow Submarine ,5.65,1332,3588
Black Pearl ,5.82,1785,4173
The Henrietta  ,6.0,2878,3933
USS Lansing ,6.15,1626,4022
Academic Vladislav Volkov ,6.25,2338,3525
SSNR Seaview ,6.5,2319,4150
St. Georges ,6.88,1440,3996
Amindra ,7.14,1674,3893
U-571  ,7.23,2217,3584
Turtle  ,7.38,2659,4004
HMS Endeavour ,7.63,1874,3762
Red Witch ,7.98,2546,3731
HMS Devonshire ,8.17,1804,3773
HMS Lydia ,8.51,2092,3781
Liparus ,8.64,2902,3943
SS Essess  ,8.76,1538,4159
HMS Interceptor ,8.96,2006,3748
HMS Defiant ,9.16,1505,3674
USS Starfish ,9.71,1281,4074
Saracen ,10.07,1416,3837
HMS Venus ,10.36,1254,3632
HMS Sutherland ,10.62,1142,3237
SS Sea Witch ,10.84,1871,3287
Black Hawk ,10.99,2003,3875
USS Haynes ,11.03,2947,3668
Turtle  ,11.5,1883,3949
