Name,Arrival Time,TEU,Waiting Cost
SSNR Seaview ,0.27,2186,3231
Gloria N ,0.48,1269,3655
Wonkatania ,0.71,1878,3860
SS Andes ,1.03,2965,3252
Turtle  ,1.18,1874,3686
SS Chiku Shan ,1.41,2747,3180
USS Stingray  ,1.72,1783,3343
HMS Endeavour ,2.06,2464,3628
Red Witch ,2.28,2591,3269
HMS Compass Rose ,2.46,2869,3876
The Flying Wasp ,2.88,2494,3365
U-571  ,3.0,1155,3898
HMS Sutherland ,3.32,1921,3941
HMS Sea Tiger ,3.68,1065,3777
Pequod ,3.69,1939,3733
USS Tiger Shark ,3.93,2865,3732
USS Reluctant ,4.25,2858,3942
Argonautica ,4.59,1452,3823
HMS Compass Rose ,5.07,1467,3170
USS Copperfin ,4.89,1757,3331
Flying Dutchman ,5.49,1933,3159
Argo ,5.34,1576,3417
Arabella ,5.62,2454,3295
Geronimo ,5.84,2548,3535
The Henrietta  ,6.57,1658,3720
Starfish  ,6.45,1209,3311
SS Happy Wanderer ,6.78,1684,3842
Q Boat ,6.82,1549,3804
HMS Defiant ,7.27,2649,3628
HMS Victoria ,7.81,2320,3081
Argonautica ,7.72,2383,3044
Love Nest ,7.93,1915,3763
SS Andes ,8.46,2351,3936
Red Dragon  ,8.54,1316,3991
Acheron ,8.87,1072,3015
Stealth Ship ,8.87,2494,3713
SS Crescent Star,8.95,1410,3598
SS Britannic ,9.2,1361,3724
HMS Chester ,10.07,1265,3595
The Flying Wasp ,9.97,1949,3801
Ulysses ,10.01,1988,3224
Morning Star ,10.76,1687,3181
MS Ergenstrasse ,10.36,1160,3294
HMS Interceptor ,10.63,2722,3348
USS Haynes ,11.34,1539,3146
Pequod ,11.68,1751,3930
SS Minnow Johnson  ,11.66,2760,3266
Gloria N ,12.12,1480,3917
The Flying Wasp ,12.12,2252,3604
HMS Sea Tiger ,12.44,1500,3132
