Name,Arrival Time,TEU,Waiting Cost
Argonautica ,0.23,2784,3529
Poseidon ,0.38,1561,4095
HMS Avenger ,0.85,2888,3283
Geronimo ,1.0,2609,3654
African Queen ,1.12,2355,3472
HMS Defiant ,1.37,1465,3902
Morning Star ,1.63,2854,3813
Disco Volante ,1.79,1155,4394
Disco Volante ,1.95,1702,3451
HMS Shag at Sea  ,2.14,2448,3978
Morning Star ,2.29,2786,3902
Caledonia II  ,2.45,1679,3421
HMS Sherwood  ,2.73,2032,3508
USS Pequod  ,2.81,2279,3293
St. Georges ,2.92,2998,3684
USS Lansing ,3.25,1163,3344
Acheron ,3.47,2564,3652
Ulysses ,3.63,2925,3096
Argonautica ,3.96,1979,3234
Liparus ,4.21,1652,3532
Love Nest ,4.43,2339,3665
USS Aspen ,4.55,2076,4124
USS Belinda ,4.69,2784,4289
USS Pequod  ,5.04,1560,3245
SS Essess  ,5.16,1174,3517
Red Witch ,5.54,2057,3299
USS Sea Tiger ,5.79,1746,3874
USS Aspen ,6.14,2906,3564
Gloria N ,6.31,1868,3504
Proteus  ,6.68,2096,3682
Argo ,6.83,2204,3925
USS Stingray  ,7.02,1856,3759
Mary Deare ,7.39,1029,3232
Morning Star ,7.56,2932,3328
Black Swan ,7.64,2258,3456
USS Reluctant ,8.15,1704,3186
Arabella ,8.35,1977,3464
SS Britannic ,8.56,1476,3653
Acheron ,8.75,2523,4126
Argo ,8.98,1596,3687
St. Georges ,9.2,2506,3707
USS Aspen ,9.63,2331,3941
HMS Nereid  ,9.84,1003,3454
SS Goliath ,10.06,1934,3132
Empress ,10.23,1780,3820
USS Stingray  ,10.6,1851,3475
Elizabeth Dane ,10.66,2312,3225
USS Montana ,10.95,2961,3912
Aeolus ,11.07,1311,3605
Deep Quest  ,11.14,1267,3374
