Name,Arrival Time,TEU,Waiting Cost
USS Valhalla ,0.2,2969,3964
Acheron ,0.35,2344,3612
Empress ,0.46,2867,3365
Patna ,0.59,2198,3028
HMS Chester ,0.74,2038,3199
USS Dragonfish ,1.45,2164,3188
U-571  ,1.73,2873,3405
Ulysses ,2.01,2653,3648
HMS Saltash Castle ,2.27,1932,3980
Caledonia II  ,2.36,1559,3477
Black Hawk ,2.46,2290,3446
HMS Nereid  ,2.64,1113,3576
Reaper  ,2.97,1096,3801
Flying Dutchman ,3.24,1043,3313
Caledonia II  ,3.43,2903,3514
The Flying Wasp ,3.72,1153,3187
Mary Deare ,3.85,2859,4307
USS Poseidon ,4.02,2681,3554
Disco Volante ,4.08,1257,3018
HMS Solent  ,4.15,2480,3354
Nathan Ross ,4.3,1418,3726
Sea Cliff  ,4.36,2953,3870
Nautilus ,4.48,2275,3656
HMS Victoria ,4.74,2205,3676
HMS Sherwood  ,5.17,2139,3602
Mary Deare ,5.38,1022,3587
The Inferno ,5.7,1415,3489
HMS Endeavour ,5.88,2607,3935
Sea Star ,5.98,2923,3387
Love Nest ,6.37,2406,3503
Elizabeth Dane ,6.58,2193,3897
Brandenburg ,6.69,1161,3285
Patna ,6.84,1434,4040
Aquanaut 3  ,8.67,1817,3466
Angelina  ,8.87,2318,3791
Argo ,9.02,1026,3823
Reaper  ,9.2,2493,3453
USS Montana ,9.59,2600,3708
Q Boat ,9.7,2368,3457
Rob Roy ,10.26,2463,3719
Red October ,10.31,2843,3283
IJN Shinaru ,10.96,1019,3489
Aeolus ,11.19,1977,3509
Edinburgh Trader ,11.37,2775,3278
Wonkatania ,11.67,2355,3475
Reaper  ,11.76,1376,3431
Turtle  ,12.04,1547,3519
USS Reluctant ,12.39,1876,3011
Nautilus ,12.63,1893,3560
African Queen ,12.93,2029,3768
